Wavelength (nm),Reflectance (%)
452,8.3
456,8.2
460,8.2
464,8.1
468,8.1
472,8.1
476,8.1
480,8.2
484,8.3
488,8.5
492,8.7
496,9
500,9.3
504,9.7
508,10.2
512,10.8
516,11.6
520,12.4
524,13.4
528,14.4
532,15.6
536,16.9
540,18.2
544,19.6
548,21
552,22.3
556,23.6
560,24.8
564,25.9
568,26.8
572,27.6
576,28.2
580,28.6
584,28.9
588,29.1
592,29.2
596,29.3
600,29.2
604,29.2
608,29.1
612,29
616,28.8
620,28.7
624,28.6
628,28.5
632,28.4
636,28.3
640,28.3
644,28.2
648,28.2
652,28.2
656,28.3
660,28.3
664,28.4
668,28.6
672,28.7
676,28.9
680,29.1
684,29.3
688,29.6
692,29.9
696,30.2
700,30.6
704,30.9
708,31.3
712,31.7
716,32
720,32.4
724,32.8
728,33.1
732,33.4
736,33.7
740,34
744,34.2
748,34.4
752,34.5
756,34.6
760,34.7
764,34.6
768,34.5
772,34.4
776,34.2
780,34
784,33.7
788,33.5
792,33.2
796,32.8
800,32.5
804,32.2
808,31.8
812,31.5
816,31.1
820,30.8
824,30.4
828,30.1
832,29.8
836,29.5
840,29.2
844,28.9
848,28.6
852,28.4
856,28.1
860,27.9
864,27.7
868,27.5
872,27.3
876,27.2
880,27
884,26.9
888,26.7
892,26.6
896,26.5
900,26.5
904,26.4
908,26.4
912,26.3
916,26.3
920,26.3
924,26.3
928,26.3
932,26.3
936,26.4
940,26.4
944,26.4
948,26.4
952,26.5
956,26.6
960,26.7
964,26.8
968,26.9
972,27
976,27.1
980,27.3
984,27.4
988,27.5
992,27.7
996,27.8
1000,28
1004,28.1
1008,28.3
1012,28.4
1016,28.6
1020,28.8
1024,29
1028,29.1
1032,29.3
1036,29.5
1040,29.8
1044,30
1048,30.2
1052,30.4
1056,30.7
1060,30.9
1064,31.2
1068,31.5
1072,31.7
1076,32
1080,32.3
1084,32.6
1088,32.9
1092,33.2
1096,33.5
1100,33.8
1104,34.1
1108,34.4
1112,34.8
1116,35.1
1120,35.4
1124,35.7
1128,36.1
1132,36.4
1136,36.8
1140,37.1
1144,37.4
1148,37.8
1152,38.1
1156,38.4
1160,38.7
1164,39
1168,39.3
1172,39.6
1176,39.9
1180,40.1
1184,40.4
1188,40.7
1192,40.9
1196,41.2
1200,41.4
1204,41.6
1208,41.8
1212,42.1
1216,42.3
1220,42.5
1224,42.7
1228,42.9
1232,43
1236,43.2
1240,43.4
1244,43.5
1248,43.7
1252,43.8
1256,43.9
1260,44
1264,44.1
1268,44.2
1272,44.3
1276,44.4
1280,44.4
1284,44.5
1288,44.6
1292,44.6
1296,44.7
1300,44.7
1304,44.7
1308,44.8
1312,44.8
1316,44.8
1320,44.8
1324,44.8
1328,44.8
1332,44.8
1336,44.8
1340,44.8
1344,44.7
1348,44.7
1352,44.6
1356,44.6
1360,44.6
1364,44.5
1368,44.5
1372,44.4
1376,44.4
1380,44.3
1384,44.2
1388,44.1
1392,44.1
1396,44
1400,43.9
1404,43.9
1408,43.8
1412,43.7
1416,43.6
1420,43.5
1424,43.4
1428,43.4
1432,43.3
1436,43.3
1440,43.2
1444,43.2
1448,43.2
1452,43.1
1456,43.1
1460,43.1
1464,43.1
1468,43.1
1472,43.1
1476,43.1
1480,43.1
1484,43.1
1488,43.1
1492,43.1
1496,43.1
1500,43.1
1504,43.1
1508,43.1
1512,43.1
1516,43.1
1520,43.1
1524,43.1
1528,43.1
1532,43.1
1536,43.1
1540,43
1544,43
1548,43
1552,43
1556,42.9
1560,42.9
1564,42.8
1568,42.8
1572,42.7
1576,42.6
1580,42.5
1584,42.4
1588,42.4
1592,42.3
1596,42.2
1600,42.1
1604,42.1
1608,42
1612,41.9
1616,41.8
1620,41.7
1624,41.6
1628,41.5
1632,41.3
1636,41.2
1640,41.1
1644,41
1648,40.9
1652,40.9
1656,40.8
1660,40.8
1664,40.7
1668,40.6
1672,40.5
1676,40.4
1680,40.3
1684,40.3
1688,40.3
1692,40.2
1696,40.1
1700,40.1
1704,40
1708,40
1712,39.9
1716,39.9
1720,39.8
1724,39.7
1728,39.6
1732,39.6
1736,39.4
1740,39.3
1744,39.2
1748,39.1
1752,39
1756,39
1760,39
1764,39
1768,39
1772,38.9
1776,38.9
1780,38.8
1784,38.8
1788,38.7
1792,38.7
1796,38.6
1800,38.6
1804,38.6
1808,38.5
1812,38.4
1816,38.4
1820,38.3
1824,38.3
1828,38.3
1832,38.3
1836,38.3
1840,38.3
1844,38.2
1848,38.1
1852,38.1
1856,38
1860,37.8
1864,37.7
1868,37.6
1872,37.5
1876,37.3
1880,37.2
1884,37
1888,36.8
1892,36.6
1896,36.4
1900,36.2
1904,36
1908,35.9
1912,35.7
1916,35.6
1920,35.5
1924,35.4
1928,35.3
1932,35.3
1936,35.2
1940,35.2
1944,35.2
1948,35.2
1952,35.2
1956,35.2
1960,35.2
1964,35.2
1968,35.2
1972,35.2
1976,35.2
1980,35.2
1984,35.2
1988,35.2
1992,35.3
1996,35.3
2000,35.3
2004,35.4
2008,35.4
2012,35.5
2016,35.5
2020,35.6
2024,35.6
2028,35.7
2032,35.7
2036,35.8
2040,35.8
2044,35.8
2048,35.8
2052,35.9
2056,35.9
2060,35.9
2064,35.9
2068,35.9
2072,35.9
2076,35.9
2080,35.9
2084,35.9
2088,35.9
2092,35.9
2096,35.8
2100,35.8
2104,35.8
2108,35.8
2112,35.7
2116,35.7
2120,35.6
2124,35.5
2128,35.5
2132,35.4
2136,35.4
2140,35.3
2144,35.2
2148,35.1
2152,35
2156,34.9
2160,34.8
2164,34.7
2168,34.7
2172,34.6
2176,34.5
2180,34.4
2184,34.3
2188,34.2
2192,34.1
2196,34
2200,33.9
2204,33.8
2208,33.7
2212,33.6
2216,33.5
2220,33.4
2224,33.3
2228,33.2
2232,33.1
2236,33.1
2240,33
2244,32.8
2248,32.7
2252,32.6
2256,32.5
2260,32.5
2264,32.4
2268,32.3
2272,32.2
2276,32.2
2280,32.1
2284,32
2288,32
2292,31.9
2296,31.9
2300,31.8
2304,31.7
2308,31.6
2312,31.5
2316,31.4
2320,31.3
2324,31.3
2328,31.2
2332,31.1
2336,31
2340,31
2344,30.9
2348,30.9
2352,30.9
2356,30.8
2360,30.7
2364,30.6
2368,30.5
2372,30.5
2376,30.4
2380,30.3
2384,30.2
2388,30.1
2392,30
2396,29.9
2400,29.9
2404,29.8
2408,29.8
2412,29.8
2416,29.8
2420,29.9
2424,29.9
2428,29.9
2432,30
2436,30
2440,30
2444,30.1
2448,30.1
2452,30.2
2456,30.2
2460,30.3
2464,30.3
2468,30.3
2472,30.4
2476,30.5
2480,30.6
2484,30.7
2488,30.8
