Wavelength (nm),Reflectance (%)
400,67.68
401,68.52
402,68.63
403,69.1
404,69.23
405,69.51
406,69.92
407,70.03
408,70.6
409,70.72
410,70.79
411,71.2
412,71.31
413,71.78
414,71.91
415,72.2
416,72.5
417,72.73
418,73.06
419,73.23
420,73.47
421,73.88
422,73.99
423,74.36
424,74.85
425,74.88
426,75.16
427,75.52
428,75.65
429,76.11
430,76.35
431,76.61
432,76.74
433,77.02
434,77.3
435,77.12
436,77.69
437,77.92
438,78.14
439,78.6
440,78.73
441,79.09
442,79.26
443,79.59
444,79.67
445,79.93
446,80.24
447,80.56
448,80.54
449,80.86
450,81.04
451,81.28
452,81.36
453,81.43
454,81.49
455,81.79
456,81.64
457,81.8
458,81.99
459,82.25
460,82.16
461,82.03
462,82.23
463,82.25
464,82.46
465,82.59
466,82.79
467,82.68
468,82.85
469,83.05
470,83.29
471,83.2
472,83.2
473,83.26
474,83.57
475,83.63
476,83.63
477,83.78
478,83.93
479,84.02
480,84
481,84.07
482,84.22
483,84.17
484,84.28
485,84.39
486,84.43
487,84.45
488,84.5
489,84.5
490,84.82
491,84.76
492,84.91
493,84.99
494,85.12
495,85.36
496,85.4
497,85.51
498,85.54
499,85.9
500,85.92
501,85.93
502,86.27
503,86.31
504,86.4
505,86.31
506,86.51
507,86.73
508,86.72
509,86.81
510,87.35
511,87.35
512,87.35
513,87.46
514,87.59
515,87.93
516,88.06
517,88.13
518,87.93
519,88.06
520,88.56
521,88.58
522,88.82
523,88.73
524,88.86
525,89.08
526,89.1
527,89.1
528,89.23
529,89.6
530,89.69
531,89.49
532,89.71
533,89.86
534,89.86
535,90.08
536,90.05
537,89.95
538,90.38
539,90.47
540,90.68
541,90.57
542,90.49
543,90.72
544,90.85
545,91.09
546,91
547,91.14
548,91.27
549,91.4
550,91.53
551,91.76
552,91.78
553,92.13
554,92.28
555,92.28
556,92.24
557,92.02
558,92.28
559,92.33
560,92.41
561,93.51
562,93.28
563,93.41
564,93.75
565,93.64
566,93.73
567,93.62
568,93.71
569,94.03
570,93.8
571,93.82
572,93.62
573,93.8
574,93.93
575,93.86
576,93.92
577,93.77
578,93.75
579,94.12
580,94.03
581,94.12
582,94.01
583,93.92
584,94.25
585,94.25
586,94.36
587,94.34
588,94.12
589,94.68
590,94.46
591,94.68
592,94.68
593,94.55
594,94.66
595,94.79
596,95.01
597,94.92
598,94.83
599,95.31
600,95.14
601,95.33
602,95.48
603,95.4
604,95.63
605,95.53
606,95.67
607,95.89
608,95.67
609,95.68
610,95.59
611,95.7
612,95.8
613,95.68
614,96.02
615,95.8
616,95.81
617,95.68
618,95.59
619,95.8
620,95.78
621,95.8
622,95.93
623,95.8
624,96.02
625,96.13
626,95.91
627,96.04
628,96.02
629,96.02
630,96.32
631,96.09
632,96.11
633,96.11
634,96.11
635,96.45
636,96.24
637,96.32
638,96.24
639,96.24
640,96.33
641,96.33
642,96.54
643,96.52
644,96.43
645,96.76
646,96.67
647,96.69
648,96.99
649,96.67
650,96.76
651,96.78
652,96.89
653,96.99
654,96.99
655,97.17
656,96.97
657,97.15
658,97.17
659,97.1
660,96.99
661,96.99
662,97.1
663,97.49
664,97.51
665,97.41
666,97.51
667,97.19
668,97.27
669,97.27
670,97.49
671,97.6
672,97.51
673,97.51
674,97.49
675,97.71
676,97.93
677,97.84
678,97.84
679,97.93
680,98.03
681,98.14
682,98.03
683,98.14
684,98.05
685,98.07
686,98.27
687,98.27
688,98.47
689,98.16
690,98.27
691,98.59
692,98.47
693,98.57
694,98.57
695,98.57
696,98.7
697,98.68
698,98.88
699,98.85
700,98.47
701,98.49
702,98.79
703,98.92
704,98.72
705,99.03
706,99.01
707,98.92
708,98.92
709,99.03
710,99.26
711,99.13
712,99.01
713,99.22
714,99.33
715,99.13
716,99.35
717,99.14
718,99.46
719,99.35
720,99.26
721,99.46
722,99.35
723,99.44
724,99.35
725,99.46
726,99.68
727,99.37
728,99.57
729,99.57
730,99.46
731,99.46
732,99.24
733,99.55
734,99.44
735,99.46
736,99.35
737,99.13
738,99.35
739,99.55
740,99.35
741,99.35
742,99.35
743,99.46
744,99.57
745,99.57
746,99.57
747,99.68
748,99.57
749,99.68
750,99.57
751,99.57
752,99.55
753,99.44
754,99.57
755,99.46
756,99.78
757,99.78
758,99.46
759,99.8
760,99.67
761,99.89
762,99.89
763,99.89
764,99.91
765,99.68
766,99.89
767,99.68
768,99.46
769,99.57
770,99.46
771,99.89
772,100
773,99.68
774,99.68
775,99.46
776,99.78
777,99.68
778,99.57
779,99.67
780,99.57
781,99.8
782,99.91
783,99.48
784,99.57
785,99.59
786,99.8
787,99.8
788,99.57
789,99.67
790,99.57
791,99.59
792,99.59
793,99.57
794,99.68
795,99.57
796,99.57
797,99.55
798,99.44
799,99.42
800,99.63
804,99.63
808,99.63
812,99.53
816,99.52
820,99.29
824,99.31
828,99.2
832,99.18
836,99.07
840,99.09
844,99.07
848,99.07
852,99.07
856,98.96
860,99.05
864,99.18
868,99.16
872,99.16
876,98.94
880,98.94
884,98.94
888,98.94
892,98.83
896,98.85
900,98.72
904,98.72
908,98.62
912,98.49
916,98.49
920,98.27
924,98.29
928,98.29
932,98.16
936,97.93
940,97.71
944,97.27
948,96.73
952,96.5
956,96.06
960,95.96
964,96.06
968,96.52
972,96.86
976,97.27
980,97.38
984,97.73
988,97.82
992,98.18
996,98.33
1000,98.21
1004,98.59
1008,98.6
1012,98.73
1016,98.85
1020,98.83
1024,98.83
1028,99.03
1032,99.05
1036,99.27
1040,99.27
1044,99.27
1048,99.39
1052,99.16
1056,99.16
1060,99.27
1064,99.29
1068,99.42
1072,99.55
1076,99.46
1080,99.48
1084,99.4
1088,99.4
1092,99.42
1096,99.42
1100,99.4
1104,99.53
1108,99.53
1112,99.42
1116,99.4
1120,99.37
1124,99.26
1128,99.03
1132,98.57
1136,97.82
1140,96.93
1144,96
1148,95.2
1152,94.98
1156,95.26
1160,95.68
1164,96.13
1168,96.45
1172,96.78
1176,96.76
1180,96.84
1184,96.84
1188,96.71
1192,96.8
1196,97.13
1200,97.23
1204,97.34
1208,97.17
1212,97.36
1216,97.25
1220,97.4
1224,97.51
1228,97.62
1232,97.53
1236,97.43
1240,97.34
1244,97.25
1248,97.27
1252,97.38
1256,97.47
1260,97.58
1264,97.6
1268,97.49
1272,97.36
1276,97.23
1280,96.87
1284,96.54
1288,96.43
1292,95.91
1296,95.68
1300,95.24
1304,94.87
1308,94.21
1312,93.88
1316,93.54
1320,92.8
1324,92.17
1328,91.61
1332,91.09
1336,90.27
1340,89.75
1344,89.13
1348,88.54
1352,87.94
1356,87.29
1360,86.21
1364,85
1368,83.27
1372,81.32
1376,78.44
1380,74.7
1384,70.14
1388,65.13
1392,59.81
1396,55.24
1400,51.26
1404,47.8
1408,45.36
1412,45.08
1416,47.48
1420,51.24
1424,54.75
1428,57.51
1432,59.29
1436,60.84
1440,61.77
1444,62.7
1448,63.01
1452,63.01
1456,63.01
1460,63.2
1464,64.17
1468,65.43
1472,66.77
1476,68.13
1480,69.41
1484,70.64
1488,71.68
1492,72.5
1496,73.41
1500,74.14
1504,74.96
1508,75.61
1512,76.39
1516,77.06
1520,77.71
1524,78.12
