Wavelength (nm),Reflectance (%)
448,36.69
452,36.61
456,36.6
460,36.72
464,36.81
468,36.87
472,36.93
476,37.01
480,37.1
484,37.17
488,37.31
492,37.37
496,37.43
500,37.44
504,37.45
508,37.49
512,37.54
516,37.5
520,37.41
524,37.33
528,37.28
532,37.21
536,37.08
540,36.99
544,36.93
548,36.85
552,36.7
556,36.54
560,36.43
564,36.34
568,36.15
572,36.08
576,35.97
580,35.77
584,35.65
588,35.6
592,35.55
596,35.45
600,35.31
604,35.19
608,35.13
612,35.08
616,35.01
620,34.91
624,34.81
628,34.71
632,34.6
636,34.49
640,34.41
644,34.29
648,34.26
652,34.18
656,34.07
660,34.01
664,33.95
668,33.83
672,33.73
676,33.69
680,33.58
684,33.45
688,33.35
692,33.33
696,33.34
700,33.29
704,33.23
708,33.11
712,32.99
716,32.95
720,32.9
724,32.82
728,32.79
732,32.81
736,32.75
740,32.66
744,32.6
748,32.64
752,32.68
756,32.62
760,32.53
764,32.56
768,32.57
772,32.55
776,32.47
780,32.39
784,32.42
788,32.43
792,32.36
796,32.31
800,32.24
804,32.12
808,31.97
812,31.81
816,31.67
820,31.59
824,31.59
828,31.36
832,31.09
836,30.82
840,30.56
844,30.4
848,30.28
852,30.19
856,30.05
860,29.93
864,29.84
868,29.75
872,29.64
876,29.51
880,29.48
884,29.48
888,29.43
892,29.41
896,29.37
900,29.3
904,29.3
908,29.26
912,29.25
916,29.23
920,29.21
924,29.27
928,29.31
932,29.37
936,29.36
940,29.35
944,29.38
948,29.35
952,29.42
956,29.48
960,29.51
964,29.48
968,29.46
972,29.5
976,29.54
980,29.54
984,29.52
988,29.55
992,29.45
996,29.41
1000,29.38
1004,29.32
1008,29.26
1012,29.27
1016,29.28
1020,29.21
1024,29.18
1028,29.15
1032,29.08
1036,28.98
1040,28.96
1044,28.95
1048,28.88
1052,28.85
1056,28.78
1060,28.79
1064,28.79
1068,28.77
1072,28.75
1076,28.73
1080,28.71
1084,28.67
1088,28.71
1092,28.71
1096,28.73
1100,28.8
1104,28.77
1108,28.8
1112,28.8
1116,28.86
1120,28.86
1124,28.9
1128,28.96
1132,28.97
1136,29.06
1140,29.13
1144,29.14
1148,29.17
1152,29.26
1156,29.34
1160,29.44
1164,29.55
1168,29.63
1172,29.77
1176,29.86
1180,29.96
1184,30.1
1188,30.18
1192,30.28
1196,30.44
1200,30.56
1204,30.7
1208,30.86
1212,31.03
1216,31.18
1220,31.28
1224,31.42
1228,31.56
1232,31.74
1236,31.92
1240,32.1
1244,32.27
1248,32.43
1252,32.59
1256,32.75
1260,32.91
1264,33.06
1268,33.2
1272,33.35
1276,33.49
1280,33.63
1284,33.77
1288,33.91
1292,34.04
1296,34.17
1300,34.29
1304,34.41
1308,34.57
1312,34.72
1316,34.88
1320,35.04
1324,35.21
1328,35.37
1332,35.59
1336,35.81
1340,35.96
1344,36.05
1348,36.19
1352,36.35
1356,36.49
1360,36.62
1364,36.79
1368,36.86
1372,36.82
1376,36.65
1380,36.06
1384,34.59
1388,32.71
1392,31.24
1396,30.84
1400,31.02
1404,31.23
1408,31.52
1412,31.92
1416,32.54
1420,33.23
1424,33.83
1428,34.21
1432,34.38
1436,34.44
1440,34.52
1444,34.66
1448,34.87
1452,35.13
1456,35.42
1460,35.72
1464,36.02
1468,36.32
1472,36.58
1476,36.81
1480,37.01
1484,37.22
1488,37.36
1492,37.49
1496,37.52
1500,37.56
1504,37.6
1508,37.54
1512,37.52
1516,37.47
1520,37.44
1524,37.38
1528,37.37
1532,37.4
1536,37.41
1540,37.42
1544,37.43
1548,37.44
1552,37.51
1556,37.61
1560,37.7
1564,37.81
1568,37.96
1572,38.05
1576,38.18
1580,38.36
1584,38.54
1588,38.71
1592,38.9
1596,39.08
1600,39.27
1604,39.43
1608,39.63
1612,39.77
1616,39.9
1620,40.03
1624,40.18
1628,40.24
1632,40.24
1636,40.36
1640,40.53
1644,40.71
1648,40.89
1652,41.04
1656,41.22
1660,41.4
1664,41.58
1668,41.73
1672,41.85
1676,41.98
1680,42.09
1684,42.25
1688,42.4
1692,42.53
1696,42.67
1700,42.76
1704,42.85
1708,42.96
1712,43.04
1716,43.1
1720,43.15
