Wavelength (nm),Reflectance (%)
448,42.23
452,42.52
456,42.87
460,43.35
464,43.69
468,44
472,44.16
476,44.32
480,44.48
484,44.75
488,45.08
492,45.26
496,45.44
500,45.61
504,45.81
508,45.93
512,46.1
516,46.3
520,46.47
524,46.55
528,46.63
532,46.74
536,46.88
540,47.04
544,47.16
548,47.21
552,47.24
556,47.28
560,47.32
564,47.31
568,47.39
572,47.48
576,47.48
580,47.48
584,47.53
588,47.54
592,47.52
596,47.62
600,47.56
604,47.55
608,47.59
612,47.64
616,47.64
620,47.69
624,47.76
628,47.8
632,47.83
636,47.88
640,47.9
644,47.97
648,48.02
652,48.07
656,48.18
660,48.23
664,48.34
668,48.42
672,48.56
676,48.57
680,48.59
684,48.68
688,48.72
692,48.7
696,48.71
700,48.76
704,48.79
708,48.76
712,48.72
716,48.82
720,48.84
724,48.83
728,48.87
732,48.95
736,48.96
740,49.03
744,49.06
748,49.11
752,49.14
756,49.18
760,49.21
764,49.13
768,49.16
772,49.24
776,49.31
780,49.26
784,49.16
788,49.06
792,48.94
796,48.81
800,48.71
804,48.66
808,48.63
812,48.51
816,48.51
820,48.44
824,48.32
828,48.16
832,47.97
836,47.88
840,47.77
844,47.62
848,47.45
852,47.26
856,47.09
860,46.97
864,46.88
868,46.82
872,46.73
876,46.61
880,46.46
884,46.31
888,46.21
892,46.11
896,46.01
900,45.96
904,45.92
908,45.88
912,45.82
916,45.73
920,45.69
924,45.72
928,45.73
932,45.68
936,45.58
940,45.49
944,45.22
948,44.87
952,44.77
956,44.92
960,45.05
964,45.02
968,44.91
972,44.8
976,44.64
980,44.5
984,44.34
988,44.19
992,44.06
996,43.93
1000,43.81
1004,43.72
1008,43.63
1012,43.53
1016,43.44
1020,43.36
1024,43.3
1028,43.24
1032,43.22
1036,43.2
1040,43.21
1044,43.25
1048,43.31
1052,43.36
1056,43.43
1060,43.54
1064,43.7
1068,43.9
1072,44.1
1076,44.29
1080,44.46
1084,44.66
1088,44.84
1092,45.02
1096,45.21
1100,45.38
1104,45.53
1108,45.72
1112,45.88
1116,46.02
1120,46.17
1124,46.34
1128,46.5
1132,46.62
1136,46.75
1140,46.87
1144,47
1148,47.13
1152,47.25
1156,47.36
1160,47.45
1164,47.56
1168,47.69
1172,47.78
1176,47.87
1180,47.98
1184,48.09
1188,48.24
1192,48.43
1196,48.56
1200,48.74
1204,48.81
1208,48.89
1212,49.01
1216,49.13
1220,49.28
1224,49.39
1228,49.47
1232,49.58
1236,49.69
1240,49.82
1244,49.96
1248,50.06
1252,50.15
1256,50.25
1260,50.28
1264,50.25
1268,50.15
1272,50.04
1276,50.09
1280,50.37
1284,50.66
1288,50.78
1292,50.76
1296,50.77
1300,50.89
1304,51.09
1308,51.27
1312,51.39
1316,51.46
1320,51.51
1324,51.54
1328,51.58
1332,51.65
1336,51.71
1340,51.78
1344,51.82
1348,51.82
1352,51.75
1356,51.69
1360,51.57
1364,51.04
1368,49.51
1372,47.51
1376,46.52
1380,46.67
1384,45.21
1388,41.15
1392,37.7
1396,39.3
1400,43.91
1404,47.94
1408,49.94
1412,50.69
1416,50.99
1420,51.18
1424,51.4
1428,51.6
1432,51.74
1436,51.82
1440,51.89
1444,51.93
1448,51.97
1452,52.06
1456,52.15
1460,52.21
1464,52.19
1468,52.19
1472,52.21
1476,52.25
1480,52.28
1484,52.31
1488,52.37
1492,52.4
1496,52.38
1500,52.37
1504,52.41
1508,52.49
1512,52.53
1516,52.56
1520,52.56
1524,52.55
1528,52.54
1532,52.52
1536,52.45
1540,52.42
1544,52.38
1548,52.41
1552,52.5
1556,52.54
1560,52.56
1564,52.55
1568,52.57
1572,52.6
1576,52.61
1580,52.63
1584,52.64
1588,52.62
1592,52.63
1596,52.66
1600,52.72
1604,52.75
1608,52.77
1612,52.74
1616,52.65
1620,52.56
1624,52.48
1628,52.44
1632,52.38
1636,52.35
1640,52.37
1644,52.38
1648,52.39
1652,52.37
1656,52.37
1660,52.36
1664,52.37
1668,52.41
1672,52.45
1676,52.46
1680,52.45
1684,52.41
1688,52.37
1692,52.33
1696,52.27
1700,52.26
1704,52.25
1708,52.22
1712,52.17
1716,52.13
1720,52.1
1724,52.09
1728,52.07
1732,52.04
1736,52.01
1740,51.98
1744,51.91
1748,51.83
1752,51.82
1756,51.82
1760,51.81
1764,51.85
1768,51.88
1772,51.9
1776,51.86
1780,51.79
1784,51.79
1788,51.79
1792,51.78
1796,51.78
1800,51.7
1804,51.6
1808,51.44
1812,51.26
1816,51.12
1820,50.95
1824,50.8
1828,50.63
1832,50.52
1836,50.41
1840,50.25
1844,50.1
1848,49.96
1852,49.8
1856,49.62
1860,49.39
1864,49.15
1868,48.88
1872,48.65
1876,48.57
1880,48.54
1884,48.51
1888,48.42
1892,48.18
1896,47.85
1900,47.51
1904,47.27
1908,47.08
1912,46.89
1916,46.72
1920,46.53
1924,46.32
1928,46.09
1932,45.81
1936,45.55
1940,45.41
1944,45.3
1948,45.26
1952,45.29
1956,45.41
1960,45.54
1964,45.49
1968,45.44
1972,45.34
1976,45.19
1980,44.97
1984,44.72
1988,44.49
1992,44.38
1996,44.4
2000,44.46
2004,44.46
2008,44.43
2012,44.47
2016,44.72
2020,45.14
2024,45.57
2028,45.76
2032,45.74
2036,45.6
2040,45.38
2044,45.08
2048,44.76
2052,44.48
2056,44.19
2060,43.85
2064,43.2
2068,42.07
2072,40.85
2076,40.04
2080,39.92
2084,40.16
2088,40.4
2092,40.55
2096,40.58
2100,40.42
2104,40.04
2108,39.59
2112,39.3
2116,39.19
2120,39.04
2124,38.78
2128,38.58
2132,38.61
2136,38.78
2140,38.96
2144,39.13
2148,39.37
2152,39.56
2156,39.63
2160,39.57
2164,39.4
2168,39.22
2172,39.12
2176,39.31
2180,39.77
2184,40.28
2188,40.66
2192,40.82
2196,40.83
2200,40.71
2204,40.52
2208,40.28
2212,39.95
2216,39.38
2220,38.34
2224,36.91
2228,35.58
2232,34.85
2236,34.46
2240,34.07
2244,33.6
2248,33.2
2252,32.89
2256,32.38
2260,31.44
2264,30.09
2268,28.5
2272,26.81
2276,24.99
2280,23.05
2284,21.24
2288,20.2
2292,20.02
2296,20.02
2300,19.53
2304,18.64
2308,17.87
2312,17.77
2316,18.57
