Wavelength (nm),Reflectance (%)
400,0.035922
404,0.036178
408,0.0363
412,0.03638
416,0.036515
420,0.036619
424,0.03666
428,0.036668
432,0.036697
436,0.036662
440,0.0366
444,0.036526
448,0.036462
452,0.03646
456,0.036498
460,0.036537
464,0.036534
468,0.036517
472,0.036544
476,0.036539
480,0.036528
484,0.03663
488,0.036839
492,0.037123
496,0.037432
500,0.037762
504,0.038039
508,0.038307
512,0.038601
516,0.038994
520,0.039456
524,0.040012
528,0.040711
532,0.04156
536,0.042699
540,0.044158
544,0.04606
548,0.04869
552,0.052268
556,0.057262
560,0.064122
564,0.073377
568,0.085591
572,0.100784
576,0.118844
580,0.139396
584,0.161555
588,0.184138
592,0.205966
596,0.226058
600,0.243318
604,0.257634
608,0.269137
612,0.278205
616,0.285329
620,0.29092
624,0.295203
628,0.298923
632,0.302279
636,0.305534
640,0.308911
644,0.312326
648,0.316004
652,0.320082
656,0.324555
660,0.329432
664,0.334975
668,0.340971
672,0.347233
676,0.354184
680,0.361462
684,0.369086
688,0.37748
692,0.38629
696,0.395056
700,0.404237
704,0.413378
708,0.422374
712,0.431356
716,0.43999
720,0.448027
724,0.455035
728,0.460997
732,0.466154
736,0.469836
740,0.472263
744,0.47314
748,0.47249
752,0.470693
756,0.467826
760,0.463982
764,0.459667
768,0.45483
772,0.448698
776,0.443016
780,0.436536
784,0.430151
788,0.424022
792,0.417835
796,0.411634
800,0.405817
804,0.400391
808,0.394781
812,0.389479
816,0.384798
820,0.380603
824,0.376438
828,0.372936
832,0.369556
836,0.366611
840,0.364163
844,0.3621
848,0.360914
852,0.359214
856,0.356576
860,0.355749
864,0.354577
868,0.353515
872,0.354653
876,0.355448
880,0.35706
884,0.359003
888,0.362446
892,0.364169
896,0.367429
900,0.369619
904,0.375145
908,0.380468
912,0.384596
916,0.388957
920,0.393673
924,0.401214
928,0.405818
932,0.414639
936,0.42107
940,0.428182
944,0.437535
948,0.445684
952,0.454379
956,0.464202
960,0.473178
964,0.483508
968,0.493771
972,0.502969
976,0.515612
980,0.524781
984,0.536436
988,0.548299
992,0.558263
996,0.570115
1000,0.578751
1004,0.589615
1008,0.599314
1012,0.607183
1016,0.616364
1020,0.625059
1024,0.632936
1028,0.640545
1032,0.647873
1036,0.653638
1040,0.659877
1044,0.666732
1048,0.672085
1052,0.679205
1056,0.685153
1060,0.689309
1064,0.695125
1068,0.699505
1072,0.704709
1076,0.710656
1080,0.715736
1084,0.720579
1088,0.725212
1092,0.73103
1096,0.737504
1100,0.742906
1104,0.748461
1108,0.753323
1112,0.760188
1116,0.76457
1120,0.770168
1124,0.776067
1128,0.781041
1132,0.787991
1136,0.793718
1140,0.798048
1144,0.804775
1148,0.810011
1152,0.814598
1156,0.821592
1160,0.826662
1164,0.830105
1168,0.835577
1172,0.840461
1176,0.845674
1180,0.849967
1184,0.854221
1188,0.857379
1192,0.860809
1196,0.863629
1200,0.866657
1204,0.870423
1208,0.874526
1212,0.876784
1216,0.879836
1220,0.883398
1224,0.882673
