Wavelength (nm),Reflectance (%)
448,31.96
452,32.08
456,32.25
460,32.41
464,32.56
468,32.64
472,32.79
476,33.03
480,33.29
484,33.47
488,33.55
492,33.68
496,33.8
500,33.92
504,34.13
508,34.33
512,34.51
516,34.63
520,34.75
524,34.85
528,34.94
532,35.04
536,35.1
540,35.18
544,35.29
548,35.36
552,35.39
556,35.5
560,35.59
564,35.62
568,35.68
572,35.78
576,35.88
580,35.88
584,35.85
588,35.84
592,35.88
596,36
600,36.05
604,36.11
608,36.12
612,36.11
616,36.1
620,36.1
624,36.16
628,36.26
632,36.38
636,36.37
640,36.34
644,36.38
648,36.46
652,36.49
656,36.56
660,36.59
664,36.69
668,36.71
672,36.71
676,36.81
680,36.93
684,37.02
688,37.01
692,37
696,37.07
700,37.17
704,37.15
708,37.23
712,37.3
716,37.4
720,37.49
724,37.54
728,37.6
732,37.58
736,37.61
740,37.69
744,37.72
748,37.76
752,37.77
756,37.74
760,37.7
764,37.74
768,37.74
772,37.66
776,37.61
780,37.59
784,37.51
788,37.46
792,37.39
796,37.4
800,37.4
804,37.33
808,37.16
812,37.05
816,37.05
820,37.04
824,36.96
828,36.88
832,36.74
836,36.61
840,36.49
844,36.38
848,36.27
852,36.17
856,36.04
860,35.97
864,35.94
868,35.86
872,35.77
876,35.72
880,35.65
884,35.57
888,35.56
892,35.52
896,35.48
900,35.46
904,35.43
908,35.43
912,35.42
916,35.43
920,35.45
924,35.44
928,35.45
932,35.42
936,35.38
940,35.36
944,35.35
948,35.31
952,35.27
956,35.2
960,35.09
964,35.04
968,35.05
972,35.1
976,35.18
980,35.2
984,35.18
988,35.14
992,35.1
996,35.09
1000,35.07
1004,35.03
1008,34.98
1012,34.93
1016,34.9
1020,34.86
1024,34.81
1028,34.77
1032,34.73
1036,34.68
1040,34.62
1044,34.58
1048,34.55
1052,34.51
1056,34.48
1060,34.43
1064,34.4
1068,34.37
1072,34.31
1076,34.26
1080,34.19
1084,34.12
1088,34.1
1092,34.1
1096,34.05
1100,34.01
1104,34
1108,33.96
1112,33.96
1116,33.94
1120,33.9
1124,33.81
1128,33.82
1132,33.79
1136,33.71
1140,33.66
1144,33.6
1148,33.54
1152,33.5
1156,33.48
1160,33.46
1164,33.46
1168,33.47
1172,33.48
1176,33.49
1180,33.41
1184,33.39
1188,33.36
1192,33.31
1196,33.27
1200,33.32
1204,33.36
1208,33.41
1212,33.41
1216,33.36
1220,33.33
1224,33.34
1228,33.32
1232,33.3
1236,33.29
1240,33.25
1244,33.24
1248,33.25
1252,33.27
1256,33.27
1260,33.3
1264,33.35
1268,33.34
1272,33.34
1276,33.36
1280,33.33
1284,33.29
1288,33.22
1292,33.2
1296,33.15
1300,33.07
1304,33.06
1308,33.02
1312,32.95
1316,32.94
1320,32.91
1324,32.82
1328,32.77
1332,32.72
1336,32.65
1340,32.6
1344,32.48
1348,32.27
1352,31.95
1356,31.72
1360,31.63
1364,31.59
1368,31.53
1372,31.28
1376,30.77
1380,29.98
1384,28.86
1388,27.55
1392,26.33
1396,25.64
1400,25.44
1404,25.35
1408,24.95
1412,24.48
1416,24.86
1420,26.5
1424,28.18
1428,29.05
1432,29.48
1436,29.78
1440,30.03
1444,30.25
1448,30.39
1452,30.48
1456,30.55
1460,30.61
1464,30.64
1468,30.67
1472,30.72
1476,30.86
1480,30.98
1484,31.12
1488,31.26
1492,31.37
1496,31.46
1500,31.54
1504,31.6
1508,31.67
1512,31.77
1516,31.84
1520,31.92
1524,31.99
1528,32.04
1532,32.05
1536,32.11
1540,32.15
1544,32.21
1548,32.24
1552,32.28
1556,32.31
1560,32.32
1564,32.31
1568,32.3
1572,32.34
1576,32.4
1580,32.43
1584,32.49
1588,32.55
1592,32.55
1596,32.57
1600,32.61
1604,32.61
1608,32.59
1612,32.59
1616,32.58
1620,32.58
1624,32.61
1628,32.66
1632,32.68
1636,32.69
1640,32.7
1644,32.71
1648,32.66
1652,32.7
1656,32.7
1660,32.65
1664,32.66
1668,32.64
1672,32.58
1676,32.53
1680,32.52
1684,32.54
1688,32.54
1692,32.53
1696,32.52
1700,32.48
1704,32.44
1708,32.42
1712,32.34
1716,32.3
1720,32.26
1724,32.2
1728,32.14
1732,32.09
1736,32.1
1740,32.1
1744,32.1
1748,32.05
1752,32.02
1756,31.95
1760,31.88
1764,31.85
1768,31.78
1772,31.74
1776,31.65
1780,31.55
1784,31.47
1788,31.38
1792,31.35
1796,31.35
1800,31.28
1804,31.22
1808,31.2
1812,31.18
1816,31.16
1820,31.11
1824,31.04
1828,31
1832,30.93
1836,30.83
1840,30.8
1844,30.84
1848,30.89
1852,30.87
1856,30.76
1860,30.58
1864,30.33
1868,29.97
1872,29.5
1876,28.83
1880,28.05
1884,27.1
1888,25.9
1892,24.48
1896,22.98
1900,21.67
1904,20.83
1908,20.52
1912,20.63
1916,20.95
1920,21.37
1924,21.78
1928,22.14
1932,22.45
1936,22.71
1940,22.94
1944,23.13
1948,23.33
1952,23.52
1956,23.63
1960,23.74
1964,23.87
1968,24
1972,24.14
1976,24.32
1980,24.52
1984,24.72
1988,24.88
1992,25.05
1996,25.2
2000,25.36
2004,25.54
2008,25.7
2012,25.86
2016,26.03
2020,26.16
2024,26.29
2028,26.38
2032,26.45
2036,26.48
2040,26.5
2044,26.55
2048,26.6
2052,26.58
2056,26.59
2060,26.61
2064,26.64
2068,26.57
2072,26.46
2076,26.36
2080,26.24
2084,26.17
2088,26.11
2092,26.11
2096,26.11
2100,26.03
2104,25.87
2108,25.67
2112,25.49
2116,25.37
2120,25.28
2124,25.12
2128,24.87
2132,24.54
2136,24.12
2140,23.48
2144,22.59
2148,21.62
2152,20.72
2156,20.1
2160,19.77
2164,19.67
2168,19.7
2172,19.76
2176,19.76
2180,19.58
2184,19.24
2188,18.88
2192,18.52
2196,18.08
2200,17.37
2204,16.73
2208,17
2212,18.47
2216,20.17
2220,21.49
2224,22.16
2228,22.47
2232,22.57
2236,22.58
2240,22.58
2244,22.56
2248,22.54
2252,22.5
2256,22.42
2260,22.34
2264,22.24
2268,22.06
2272,21.84
2276,21.57
2280,21.32
2284,21.14
2288,20.98
2292,20.77
2296,20.51
2300,20.18
2304,19.85
2308,19.54
2312,19.3
2316,19.13
2320,18.99
2324,18.9
2328,18.86
2332,18.85
2336,18.77
2340,18.59
2344,18.34
2348,18.07
2352,17.82
2356,17.61
2360,17.44
2364,17.27
2368,17.09
2372,16.84
2376,16.6
2380,16.45
2384,16.44
2388,16.51
2392,16.6
2396,16.69
2400,16.76
2404,16.73
2408,16.63
2412,16.53
2416,16.38
2420,16.18
2424,15.93
2428,15.63
2432,15.28
2436,14.99
2440,14.77
2444,14.63
2448,14.51
2452,14.43
2456,14.36
2460,14.28
2464,14.21
2468,14.15
2472,14.07
2476,13.91
2480,13.71
2484,13.61
2488,13.63
2492,13.67
2496,13.73
2500,13.81
