Wavelength (nm),Reflectance (%)
448,23.16
452,23.39
456,23.63
460,23.85
464,24.04
468,24.14
472,24.31
476,24.47
480,24.64
484,24.78
488,24.93
492,25.06
496,25.14
500,25.19
504,25.22
508,25.28
512,25.37
516,25.45
520,25.51
524,25.56
528,25.57
532,25.51
536,25.47
540,25.48
544,25.51
548,25.48
552,25.46
556,25.44
560,25.43
564,25.4
568,25.38
572,25.36
576,25.33
580,25.3
584,25.29
588,25.28
592,25.24
596,25.25
600,25.27
604,25.24
608,25.25
612,25.28
616,25.31
620,25.35
624,25.39
628,25.42
632,25.48
636,25.59
640,25.68
644,25.76
648,25.83
652,25.85
656,25.89
660,25.97
664,26.05
668,26.06
672,26.05
676,26.1
680,26.17
684,26.26
688,26.38
692,26.46
696,26.54
700,26.62
704,26.7
708,26.76
712,26.85
716,26.96
720,27.11
724,27.24
728,27.34
732,27.45
736,27.58
740,27.69
744,27.8
748,27.9
752,27.97
756,28.05
760,28.15
764,28.24
768,28.35
772,28.46
776,28.57
780,28.67
784,28.7
788,28.75
792,28.82
796,28.85
800,28.88
804,28.86
808,28.81
812,28.75
816,28.67
820,28.6
824,28.59
828,28.62
832,28.57
836,28.56
840,28.48
844,28.37
848,28.29
852,28.29
856,28.25
860,28.25
864,28.43
868,28.47
872,28.39
876,28.25
880,28.28
884,28.32
888,28.36
892,28.49
896,28.61
900,28.7
904,28.83
908,28.86
912,28.89
916,28.92
920,29.05
924,29.16
928,29.32
932,29.48
936,29.57
940,29.56
944,29.64
948,29.72
952,29.83
956,29.87
960,29.97
964,30.07
968,30.14
972,30.21
976,30.26
980,30.34
984,30.41
988,30.45
992,30.47
996,30.48
1000,30.54
1004,30.54
1008,30.58
1012,30.52
1016,30.46
1020,30.52
1024,30.51
1028,30.46
1032,30.45
1036,30.57
1040,30.62
1044,30.56
1048,30.56
1052,30.62
1056,30.58
1060,30.59
1064,30.63
1068,30.65
1072,30.66
1076,30.66
1080,30.7
1084,30.68
1088,30.72
1092,30.75
1096,30.65
1100,30.64
1104,30.64
1108,30.77
1112,30.86
1116,30.91
1120,30.98
1124,31.14
1128,31.19
1132,31.18
1136,31.28
1140,31.32
1144,31.33
1148,31.44
1152,31.57
1156,31.68
1160,31.79
1164,31.87
1168,32.08
1172,32.2
1176,32.3
1180,32.36
1184,32.55
1188,32.66
1192,32.75
1196,32.79
1200,32.91
1204,33.06
1208,33.13
1212,33.24
1216,33.33
1220,33.51
1224,33.65
1228,33.82
1232,33.98
1236,34.13
1240,34.38
1244,34.59
1248,34.72
1252,34.81
1256,34.96
1260,35.1
1264,35.31
1268,35.45
1272,35.62
1276,35.78
1280,35.94
1284,36.11
1288,36.27
1292,36.44
1296,36.59
1300,36.7
1304,36.77
1308,36.86
1312,37.16
1316,37.37
1320,37.46
1324,37.52
1328,37.76
1332,37.95
1336,38.13
1340,38.28
1344,38.3
1348,38.39
1352,38.55
1356,38.61
1360,38.78
1364,38.86
1368,39.12
1372,39.27
1376,39.27
1380,39.31
1384,39.26
1388,39.08
1392,38.78
1396,38.2
1400,37.52
1404,36.89
1408,36.45
1412,36.38
1416,36.74
1420,37.38
1424,38.09
1428,38.73
1432,39.13
1436,39.47
1440,39.61
1444,39.74
1448,39.88
1452,39.98
1456,40.21
1460,40.39
1464,40.54
1468,40.68
1472,40.83
1476,41
1480,41.18
1484,41.31
1488,41.36
1492,41.56
1496,41.62
1500,41.75
1504,41.81
1508,41.8
1512,41.91
1516,42.06
1520,42.17
1524,42.22
1528,42.3
1532,42.28
1536,42.27
1540,42.39
1544,42.47
1548,42.49
1552,42.57
1556,42.66
1560,42.62
1564,42.72
1568,42.78
1572,42.8
1576,42.76
1580,42.78
1584,42.95
1588,43
1592,43.17
1596,43.23
1600,43.18
1604,43.18
1608,43.29
1612,43.41
1616,43.54
1620,43.68
1624,43.82
1628,43.94
1632,44.07
1636,44.13
1640,44.15
1644,44.21
1648,44.33
1652,44.45
1656,44.56
1660,44.67
1664,44.77
1668,44.86
1672,44.92
1676,44.97
1680,45.05
1684,45.1
1688,45.17
1692,45.28
1696,45.38
1700,45.5
1704,45.62
1708,45.67
1712,45.69
1716,45.73
1720,45.76
1724,45.83
1728,45.9
1732,46
1736,46.11
1740,46.16
1744,46.17
1748,46.15
1752,46.16
1756,46.2
1760,46.21
1764,46.24
1768,46.3
1772,46.33
1776,46.33
1780,46.33
1784,46.36
1788,46.42
1792,46.45
1796,46.45
1800,46.4
1804,46.35
1808,46.29
1812,46.25
1816,46.24
1820,46.24
1824,46.22
1828,46.19
1832,46.16
1836,46.12
1840,46.1
1844,46.07
1848,45.96
1852,45.78
1856,45.62
1860,45.46
1864,45.3
1868,45.11
1872,44.87
1876,44.6
1880,44.26
1884,43.8
1888,43.19
1892,42.48
1896,41.79
1900,41.2
1904,40.78
1908,40.53
1912,40.45
1916,40.49
1920,40.57
1924,40.62
1928,40.64
1932,40.71
1936,40.79
1940,40.83
1944,40.85
1948,40.87
1952,40.91
1956,40.97
1960,41.03
1964,41.1
1968,41.1
1972,41.07
1976,41.07
1980,41.17
1984,41.34
1988,41.5
1992,41.59
1996,41.65
2000,41.74
2004,41.89
2008,42.06
2012,42.27
2016,42.49
2020,42.76
2024,43.06
2028,43.35
2032,43.58
2036,43.79
2040,43.99
2044,44.17
2048,44.35
2052,44.52
2056,44.68
2060,44.82
2064,44.91
2068,44.97
2072,45
2076,45.01
2080,45.01
2084,44.99
2088,44.97
2092,44.94
2096,44.9
2100,44.83
2104,44.75
2108,44.69
2112,44.62
2116,44.63
2120,44.68
2124,44.74
2128,44.78
2132,44.82
2136,44.84
2140,44.8
2144,44.69
2148,44.57
2152,44.41
2156,44.24
2160,44.02
2164,43.71
2168,43.31
2172,42.83
2176,42.3
2180,41.71
2184,41.05
2188,40.38
2192,39.71
2196,39.07
2200,38.48
2204,37.98
2208,37.57
2212,37.28
2216,37.09
2220,37
2224,36.92
2228,36.8
2232,36.55
2236,36.13
2240,35.59
2244,35.04
2248,34.62
2252,34.43
2256,34.48
2260,34.7
2264,34.97
2268,35.24
2272,35.49
2276,35.71
2280,35.78
2284,35.75
2288,35.59
2292,35.34
2296,35.05
2300,34.72
2304,34.34
2308,33.91
2312,33.46
2316,33.01
2320,32.62
2324,32.27
2328,32.01
2332,31.75
2336,31.4
2340,30.98
2344,30.67
2348,30.59
2352,30.66
2356,30.81
2360,31.03
2364,31.34
2368,31.68
2372,32.01
2376,32.3
2380,32.6
2384,32.89
2388,33.17
2392,33.37
2396,33.49
2400,33.5
2404,33.42
2408,33.31
2412,33.19
2416,33.07
2420,32.94
2424,32.78
2428,32.64
2432,32.51
2436,32.39
2440,32.25
2444,32.09
2448,31.92
2452,31.76
2456,31.64
2460,31.51
2464,31.38
2468,31.26
2472,31.15
2476,31.07
2480,30.97
2484,30.83
2488,30.67
2492,30.54
2496,30.48
2500,30.47
