Wavelength (nm),Reflectance (%)
448,20.45
452,20.62
456,20.82
460,20.86
464,20.85
468,20.92
472,21
476,21.17
480,21.27
484,21.37
488,21.48
492,21.62
496,21.73
500,21.74
504,21.79
508,21.95
512,22.14
516,22.27
520,22.35
524,22.48
528,22.68
532,22.83
536,23.09
540,23.38
544,23.72
548,24.08
552,24.48
556,24.97
560,25.42
564,25.94
568,26.48
572,27.03
576,27.6
580,28.11
584,28.65
588,29.16
592,29.64
596,30.05
600,30.42
604,30.72
608,31.04
612,31.26
616,31.44
620,31.63
624,31.79
628,31.91
632,31.99
636,32.14
640,32.3
644,32.41
648,32.6
652,32.77
656,32.88
660,33.08
664,33.2
668,33.33
672,33.52
676,33.68
680,33.81
684,33.99
688,34.12
692,34.31
696,34.46
700,34.59
704,34.74
708,34.89
712,35.12
716,35.32
720,35.42
724,35.54
728,35.56
732,35.61
736,35.65
740,35.71
744,35.68
748,35.62
752,35.56
756,35.39
760,35.29
764,35.23
768,35.12
772,34.93
776,34.75
780,34.6
784,34.49
788,34.35
792,34.2
796,34.06
800,33.89
804,33.73
808,33.56
812,33.41
816,33.26
820,33.1
824,32.95
828,32.95
832,32.83
836,32.72
840,32.55
844,32.41
848,32.28
852,32.13
856,32
860,31.9
864,31.77
868,31.75
872,31.76
876,31.76
880,31.73
884,31.69
888,31.64
892,31.62
896,31.65
900,31.67
904,31.69
908,31.76
912,31.8
916,31.85
920,31.89
924,32
928,32.12
932,32.28
936,32.42
940,32.57
944,32.69
948,32.89
952,33.05
956,33.2
960,33.3
964,33.51
968,33.73
972,33.9
976,34.2
980,34.46
984,34.7
988,34.95
992,35.14
996,35.31
1000,35.58
1004,35.79
1008,35.95
1012,36.13
1016,36.28
1020,36.46
1024,36.64
1028,36.84
1032,36.98
1036,37.26
1040,37.5
1044,37.66
1048,37.75
1052,37.96
1056,38.12
1060,38.32
1064,38.41
1068,38.63
1072,38.73
1076,38.97
1080,39.15
1084,39.35
1088,39.56
1092,39.77
1096,39.88
1100,40.12
1104,40.37
1108,40.53
1112,40.8
1116,40.98
1120,41.23
1124,41.46
1128,41.73
1132,41.95
1136,42.21
1140,42.42
1144,42.74
1148,42.96
1152,43.17
1156,43.42
1160,43.63
1164,43.92
1168,44.15
1172,44.42
1176,44.68
1180,44.92
1184,45.12
1188,45.43
1192,45.66
1196,45.87
1200,46.08
1204,46.29
1208,46.53
1212,46.71
1216,46.91
1220,47.11
1224,47.29
1228,47.46
1232,47.63
1236,47.84
1240,48.02
1244,48.14
1248,48.28
1252,48.45
1256,48.6
1260,48.75
1264,48.93
1268,49.09
1272,49.19
1276,49.25
1280,49.3
1284,49.35
1288,49.37
1292,49.41
1296,49.49
1300,49.61
1304,49.69
1308,49.76
1312,49.82
1316,49.9
1320,50
1324,50.15
1328,50.28
1332,50.42
1336,50.57
1340,50.63
1344,50.72
1348,50.81
1352,50.88
1356,50.85
1360,50.83
1364,50.69
1368,50.58
1372,50.42
1376,50.18
1380,49.88
1384,49.32
1388,48.07
1392,45.75
1396,42.49
1400,39.06
1404,36.15
1408,34.26
1412,33.86
1416,35.18
1420,37.94
1424,41.17
1428,44.2
1432,46.55
1436,48.11
1440,49.05
1444,49.59
1448,49.95
1452,50.17
1456,50.39
1460,50.45
1464,50.49
1468,50.58
1472,50.69
1476,50.84
1480,50.94
1484,51.08
1488,51.1
1492,51.15
1496,51.24
1500,51.24
1504,51.32
1508,51.39
1512,51.36
1516,51.36
1520,51.36
1524,51.34
1528,51.42
1532,51.5
1536,51.56
1540,51.47
1544,51.41
1548,51.43
1552,51.27
1556,51.21
1560,51.18
1564,51.11
1568,51.1
1572,51.02
1576,50.9
1580,50.83
1584,50.7
1588,50.59
1592,50.58
1596,50.52
1600,50.49
1604,50.4
1608,50.32
1612,50.22
1616,50.05
1620,49.85
1624,49.7
1628,49.7
1632,49.62
1636,49.62
1640,49.61
1644,49.58
1648,49.59
1652,49.59
1656,49.57
1660,49.5
1664,49.45
1668,49.42
1672,49.5
1676,49.52
1680,49.49
1684,49.44
1688,49.38
1692,49.35
1696,49.29
1700,49.23
1704,49.23
1708,49.18
1712,49.27
1716,49.29
1720,49.23
1724,49.15
1728,49.02
1732,48.9
1736,48.85
1740,48.85
1744,48.82
1748,48.89
1752,48.92
1756,48.95
1760,48.89
1764,48.83
1768,48.75
1772,48.59
1776,48.51
1780,48.54
1784,48.51
1788,48.52
