Wavelength (nm),Reflectance (%)
448,77.57
452,78.11
456,78.58
460,79.76
464,80.77
468,81
472,81.69
476,82.75
480,83.82
484,84.88
488,85.04
492,86.15
496,87.62
500,87.59
504,88.56
508,89.43
512,89.67
516,90.1
520,90.83
524,91.55
528,92.05
532,92.3
536,92.57
540,93.6
544,94.67
548,94.41
552,95.03
556,96.29
560,96.71
564,97.17
568,97.65
572,98.13
576,98.23
580,98.47
584,99.32
588,99.79
592,99.41
596,99.29
600,99.25
604,99.45
608,99.78
612,100
616,99.58
620,99.18
624,99.22
628,99.59
632,99.13
636,99.33
640,98.98
644,99.35
648,99.06
652,98.64
656,98.7
660,98.19
664,97.53
668,97.83
672,98.21
676,97.89
680,97.6
684,97.72
688,97.53
692,96.8
696,97.26
700,97.88
704,97.75
708,97.44
712,97.06
716,97.14
720,97.52
724,97.49
728,97.12
732,97.1
736,97.27
740,97.14
744,97.23
748,97.06
752,97.34
756,97.71
760,97.45
764,97.67
768,98.3
772,98.33
776,98.06
780,97.89
784,98.01
788,97.79
792,97.83
796,97.53
800,97.22
804,97.32
808,97.28
812,96.56
816,96.12
820,96.2
824,96.14
828,96.2
832,96.36
836,95.93
840,95.44
844,95
848,94.83
852,93.9
856,93.03
860,92.09
864,91.64
868,91.47
872,90.9
876,91.04
880,90.45
884,90.66
888,90.83
892,89.44
896,89.1
900,89.2
904,88.83
908,88.45
912,88.71
916,88.54
920,87.79
924,87.97
928,88.21
932,87.78
936,88.26
940,88.26
944,88.04
948,88.55
952,88.98
956,88.86
960,88.09
964,88.73
968,89.08
972,88.69
976,89.56
980,89.22
984,89.71
988,90.29
992,89.01
996,89.81
1000,89.83
1004,89.28
1008,89.52
1012,89.16
1016,88.75
1020,89.34
1024,89.41
1028,89.12
1032,88.82
1036,89
1040,89.29
1044,89.13
1048,88.12
1052,87.96
1056,88.14
1060,87.92
1064,87.61
1068,88.26
1072,87.53
1076,86.79
1080,87.65
1084,87.41
1088,87.51
1092,87.42
1096,86.94
1100,86.58
1104,86.56
1108,86.77
1112,87.2
1116,86.62
1120,86.14
1124,86.64
1128,86.54
1132,86.17
1136,86.45
1140,86.77
1144,86.52
1148,86.77
1152,86.42
1156,85.93
1160,85.89
1164,86.05
1168,86.24
1172,86.12
1176,85.83
1180,86.14
1184,86.36
1188,86.48
1192,86.27
1196,86.47
1200,86.55
1204,85.86
1208,86.11
1212,85.9
1216,86.57
1220,86.29
1224,85.82
1228,85.84
1232,85.78
1236,85.61
1240,85.46
1244,85.18
1248,85.87
1252,85.92
1256,86.12
1260,86.32
1264,86.26
1268,85.97
1272,86.53
1276,86.6
1280,86.62
1284,86.22
1288,86.13
1292,85.97
1296,84.92
1300,84.47
1304,84.63
1308,84.73
1312,83.83
1316,83.18
1320,83.78
1324,83.88
1328,84.05
1332,83.32
1336,83.82
1340,83.11
1344,82.59
1348,81.93
1352,80.79
1356,79.52
1360,78.58
1364,77.94
1368,76.82
1372,73.83
1376,69.2
1380,64.5
1384,62.36
1388,61.58
1392,62.14
1396,62.69
1400,62.28
1404,61.78
1408,56.52
1412,50.63
1416,49.03
1420,56.04
1424,66.67
1428,75.31
1432,78.55
1436,80.15
1440,80.92
1444,81.66
1448,82.52
1452,83.04
1456,82.95
1460,82.7
1464,82.54
1468,83.51
1472,83.46
1476,83.37
1480,83.4
1484,83.03
1488,84.28
1492,84.22
1496,84.33
1500,84.93
1504,84.67
1508,85
1512,84.92
1516,84.74
1520,84.93
1524,85.32
1528,85.42
1532,84.99
1536,84.67
1540,84.77
1544,85.08
1548,85.53
1552,85.27
1556,85.43
1560,85.53
1564,85.04
1568,85.02
1572,85.49
1576,85.76
1580,86.1
1584,86.11
1588,85.92
1592,85.94
1596,85.95
1600,86.17
1604,86.11
1608,85.85
1612,85.85
1616,86.31
1620,85.95
1624,85.53
1628,85.53
1632,86.11
1636,85.87
1640,85.58
1644,85.55
1648,85.58
1652,85.59
1656,85.57
1660,85.05
1664,85.08
1668,84.61
1672,84.9
1676,85.39
1680,85.47
1684,85.1
1688,84.68
1692,84.87
1696,84.67
1700,84.32
1704,84.06
1708,83.92
1712,83.46
1716,83.67
1720,83.18
1724,82.95
1728,83.06
1732,82.79
1736,82.52
1740,82.58
1744,82.1
1748,81.86
1752,81.92
1756,81.67
1760,81.5
1764,80.88
1768,81.19
1772,80.35
1776,79.56
1780,79.07
1784,79.01
1788,78.61
1792,78.75
1796,78.98
1800,78.2
1804,78.27
1808,78.32
1812,77.88
1816,77.39
1820,77.79
1824,77.77
1828,77.37
1832,77.71
1836,77.49
1840,77.43
1844,77.48
1848,77.44
1852,77.24
1856,77.02
1860,76.42
1864,76.09
1868,75.32
1872,74.42
1876,73.5
1880,72.23
1884,70.68
1888,68.63
1892,66.28
1896,63.48
1900,60.26
1904,57.8
1908,56.2
1912,55.39
1916,55.87
1920,56
1924,56.81
1928,57.8
1932,58.25
1936,58.9
1940,59.56
1944,59.61
1948,60.12
1952,60.63
1956,60.92
1960,61.31
1964,61.7
1968,61.93
1972,62.01
1976,61.99
1980,62.35
1984,62.82
1988,62.84
1992,62.67
1996,62.9
2000,62.98
2004,62.93
2008,63.18
2012,63.45
2016,63.8
2020,64.05
2024,63.75
2028,64.1
2032,63.92
2036,63.57
2040,63.42
2044,63.46
2048,63.47
2052,62.83
2056,62.64
2060,62.52
2064,61.95
2068,61.46
2072,61.11
2076,60.47
2080,59.86
2084,59.15
2088,58.73
2092,58.64
2096,57.71
2100,57.37
2104,56.25
2108,55.1
2112,54.13
2116,53.42
2120,52.78
2124,52.08
2128,50.74
2132,48.58
2136,46.04
2140,42.78
2144,38.61
2148,34.51
2152,30.23
2156,25.89
2160,21.69
2164,17.78
2168,14.21
2172,11.44
2176,9.86
2180,9.41
2184,10.23
2188,11.46
2192,12.07
2196,10.7
2200,6.22
2204,1.1
2208,0
2212,4.41
2216,13.33
2220,22.51
2224,29.47
2228,34.5
2232,37.21
2236,38.09
2240,38.32
2244,38.06
2248,36.85
2252,35.95
2256,34.89
2260,34.07
2264,33.6
2268,33.15
2272,32.33
2276,31.48
2280,30.39
2284,28.81
2288,27.17
2292,25.01
2296,22.83
2300,21.3
2304,19.7
2308,18.41
2312,17.47
2316,16.9
2320,16.48
2324,15.96
2328,15.61
2332,15.3
2336,14.94
2340,14.28
2344,12.84
2348,11.55
2352,10.39
2356,9.77
2360,9.38
2364,8.78
2368,7.79
2372,6.73
2376,5.62
2380,4.8
2384,4.72
2388,5.23
2392,6.38
2396,7.75
2400,8.79
2404,9.52
2408,10.19
2412,10.27
2416,9.93
2420,9.3
2424,8.86
2428,7.97
2432,7.1
2436,6
2440,5.04
2444,4.79
2448,4.69
2452,4.86
2456,5.68
2460,6.19
2464,6.72
2468,7.18
2472,7.73
2476,8.39
2480,9.43
2484,10.52
