Wavelength (nm),Reflectance (%)
448,0.53
452,0.14
456,0
460,0.4
464,1.39
468,2.16
472,2.75
476,3.27
480,3.63
484,4.01
488,4.45
492,4.98
496,5.56
500,6.08
504,6.58
508,7.2
512,8.02
516,8.56
520,9.25
524,9.87
528,10.6
532,11.51
536,12.23
540,12.92
544,13.78
548,14.7
552,15.64
556,16.61
560,17.64
564,18.67
568,19.43
572,20.15
576,20.96
580,21.42
584,21.67
588,21.91
592,22.29
596,22.52
600,22.55
604,22.81
608,22.92
612,22.89
616,22.83
620,22.8
624,22.6
628,22.29
632,22.12
636,21.87
640,21.66
644,21.75
648,21.49
652,21.39
656,21.41
660,21.37
664,20.9
668,20.68
672,20.36
676,20.25
680,20.16
684,20.13
688,20.06
692,19.86
696,19.66
700,19.41
704,19.31
708,19.35
712,19.31
716,19.24
720,19.22
724,19.2
728,19.05
732,19.28
736,19.53
740,19.63
744,19.55
748,19.48
752,19.59
756,19.78
760,19.97
764,20.03
768,20.02
772,20.04
776,20.02
780,20.1
784,20.36
788,20.52
792,20.61
796,20.67
800,20.72
804,20.73
808,20.68
812,20.63
816,20.56
820,20.39
824,20.22
828,20.22
832,20.51
836,20.57
840,19.93
844,19.04
848,18.83
852,19.17
856,19.55
860,19.47
864,18.99
868,18.63
872,18.42
876,18.18
880,18.1
884,18.34
888,18.7
892,19.01
896,19.06
900,18.94
904,18.89
908,19.07
912,19.15
916,19.15
920,19.13
924,19.29
928,19.52
932,19.76
936,19.83
940,19.85
944,20.14
948,20.52
952,20.85
956,21.34
960,21.65
964,21.99
968,22.27
972,22.49
976,22.34
980,22.19
984,22.24
988,22.33
992,22.51
996,22.63
1000,22.7
1004,22.59
1008,22.63
1012,22.71
1016,22.71
1020,22.74
1024,22.69
1028,22.61
1032,22.55
1036,22.45
1040,22.41
1044,22.51
1048,22.63
1052,22.46
1056,22.12
1060,21.82
1064,21.57
1068,21.64
1072,21.73
1076,21.5
1080,21.33
1084,21.35
1088,21.37
1092,21.25
1096,21.12
1100,21.15
1104,21.21
1108,21.27
1112,21.31
1116,21.31
1120,21.22
1124,20.39
1128,20.6
1132,20.74
1136,20.79
1140,20.9
1144,21.03
1148,21.1
1152,20.98
1156,20.97
1160,21.07
1164,21.22
1168,21.32
1172,21.32
1176,21.16
1180,21.03
1184,21.17
1188,21.64
1192,22.12
1196,22.43
1200,22.41
1204,22.32
1208,22.22
1212,22.27
1216,22.5
1220,22.82
1224,23.07
1228,23.1
1232,23.18
1236,23.27
1240,23.47
1244,23.89
1248,24.39
1252,24.83
1256,25.13
1260,25.39
1264,25.46
1268,25.3
1272,25.2
1276,25.29
1280,25.46
1284,25.68
1288,26.17
1292,26.89
1296,27.31
1300,27.3
1304,27.21
1308,27.31
1312,27.49
1316,27.88
1320,28.35
1324,28.74
1328,29.04
1332,29.37
1336,29.73
1340,29.96
1344,30.01
1348,29.98
1352,29.94
1356,30.26
1360,30.82
1364,31.35
1368,31.73
1372,31.8
1376,31.32
1380,30.61
1384,30.19
1388,30.41
1392,31.08
1396,31.83
1400,32.59
1404,33.17
1408,33.43
1412,33.64
1416,33.99
1420,34.84
1424,35.71
1428,36.33
1432,36.49
1436,36.65
1440,36.85
1444,37.14
1448,37.28
1452,37.42
1456,37.81
1460,38.49
1464,39.11
1468,39.57
1472,39.93
1476,40.21
1480,40.67
1484,41.26
1488,41.77
1492,42.12
1496,42.22
1500,42.31
1504,42.67
1508,43.15
1512,43.7
1516,44.14
1520,44.41
1524,44.63
1528,44.96
1532,45.63
1536,46.18
1540,46.62
1544,47.03
1548,47.48
1552,47.64
1556,47.76
1560,47.99
1564,48.27
1568,48.66
1572,48.98
1576,49.3
1580,49.68
1584,49.97
1588,50.37
1592,50.8
1596,51.16
1600,51.22
1604,51.21
1608,51.47
1612,51.95
1616,52.38
1620,52.57
1624,52.82
1628,52.82
1632,53.04
1636,53.39
1640,53.7
1644,54.03
1648,54.47
1652,55.07
1656,55.77
1660,56.6
1664,57.25
1668,57.58
1672,57.7
1676,57.9
1680,58.38
1684,58.82
1688,59.1
1692,59.22
1696,59.43
1700,59.65
1704,59.95
1708,60.53
1712,61.09
1716,61.49
1720,61.78
1724,62.09
1728,62.62
1732,63.41
1736,64.17
1740,64.69
1744,65.16
1748,65.61
1752,66.11
1756,66.7
1760,67.37
1764,67.91
1768,68.23
1772,68.67
1776,69.1
1780,69.68
1784,70.31
1788,70.88
1792,71.23
1796,71.45
1800,71.67
1804,71.94
1808,72.3
1812,72.8
1816,73.49
1820,74.21
1824,74.54
1828,74.68
1832,75.08
1836,75.72
1840,76.45
1844,76.95
1848,77.27
1852,77.41
1856,77.52
1860,77.82
1864,78.38
1868,78.77
1872,79.24
1876,79.74
1880,80.15
1884,80.44
1888,80.4
1892,80.45
1896,80.59
1900,80.54
1904,80.28
1908,80.25
1912,80.43
1916,80.71
1920,81.06
1924,81.41
1928,81.96
1932,82.47
1936,82.83
1940,83.37
1944,84.11
1948,84.78
1952,85.1
1956,84.94
1960,85.27
1964,85.62
1968,86.1
1972,86.64
1976,86.91
1980,87.1
1984,87.36
1988,87.99
1992,88.62
1996,89.25
2000,89.95
2004,90.68
2008,91.14
2012,91.61
2016,92.09
2020,92.74
2024,93.26
2028,93.8
2032,94.19
2036,94.52
2040,95.16
2044,95.26
2048,95.36
2052,95.54
2056,95.86
2060,96.09
2064,96.32
2068,96.52
2072,96.73
2076,96.87
2080,97.25
2084,97.56
2088,97.55
2092,97.31
2096,97.34
2100,97.76
2104,98.08
2108,98.03
2112,97.98
2116,97.94
2120,98.1
2124,98.35
2128,98.59
2132,98.91
2136,99.27
2140,99.56
2144,99.84
2148,100
2152,99.78
2156,99.7
2160,99.58
2164,99.51
2168,99.47
2172,99.26
2176,99.14
2180,98.93
2184,98.52
2188,97.85
2192,97.25
2196,96.68
2200,95.57
2204,94.08
2208,92.53
2212,91.27
2216,90.12
2220,89.06
2224,88.2
2228,87.32
2232,86.19
2236,84.68
2240,82.7
2244,80.79
2248,79.62
2252,79.44
2256,80.33
2260,81.93
2264,83.7
2268,84.84
2272,85.2
2276,85.02
2280,84.43
2284,83.16
2288,81.52
2292,79.59
2296,77.4
2300,75.19
2304,72.91
2308,70.31
2312,67.62
2316,64.95
2320,62.79
2324,61.05
2328,59.8
2332,59.18
2336,59.16
2340,59.59
2344,60.38
2348,61.41
2352,62.53
2356,63.55
2360,64.31
2364,64.87
2368,64.86
2372,64.38
2376,63.67
2380,62.98
2384,62.51
2388,62.66
2392,63.58
2396,64.91
2400,66.4
2404,67.75
2408,68.85
2412,69.85
2416,70.45
2420,71.04
2424,71.52
2428,71.77
2432,71.57
2436,71.06
2440,70.19
2444,69.31
2448,68.72
2452,68.49
2456,68.34
2460,68.31
2464,68.13
2468,67.88
2472,67.66
2476,67.26
2480,66.7
2484,66.06
2488,65.99
2492,66.2
2496,66.25
2500,66.07
