Wavelength (nm),Reflectance (%)
448,25.79
452,26.1
456,26.3
460,26.62
464,26.84
468,27.19
472,27.43
476,27.61
480,27.83
484,28.05
488,28.27
492,28.48
496,28.68
500,28.85
504,29.04
508,29.24
512,29.4
516,29.6
520,29.82
524,29.98
528,30.09
532,30.21
536,30.35
540,30.52
544,30.66
548,30.79
552,31.05
556,31.13
560,31.24
564,31.34
568,31.46
572,31.54
576,31.58
580,31.66
584,31.8
588,31.92
592,32.01
596,32.14
600,32.31
604,32.45
608,32.52
612,32.6
616,32.71
620,32.81
624,32.93
628,33.08
632,33.17
636,33.24
640,33.28
644,33.4
648,33.45
652,33.53
656,33.59
660,33.66
664,33.74
668,33.81
672,33.88
676,33.98
680,34.03
684,34.13
688,34.29
692,34.4
696,34.43
700,34.48
704,34.5
708,34.53
712,34.69
716,34.81
720,34.97
724,35.01
728,35.04
732,35.12
736,35.21
740,35.27
744,35.28
748,35.39
752,35.5
756,35.54
760,35.55
764,35.58
768,35.6
772,35.59
776,35.61
780,35.72
784,35.79
788,35.79
792,35.82
796,35.82
800,35.79
804,35.79
808,35.83
812,35.86
816,35.86
820,35.84
824,35.88
828,35.84
832,35.89
836,35.86
840,35.8
844,35.78
848,35.68
852,35.59
856,35.59
860,35.58
864,35.62
868,35.57
872,35.52
876,35.55
880,35.53
884,35.52
888,35.54
892,35.54
896,35.59
900,35.55
904,35.57
908,35.63
912,35.65
916,35.74
920,35.76
924,35.8
928,35.84
932,35.89
936,36
940,36.03
944,36.02
948,36.08
952,36.1
956,36.14
960,36.16
964,36.09
968,36.17
972,36.2
976,36.23
980,36.34
984,36.35
988,36.47
992,36.46
996,36.47
1000,36.51
1004,36.58
1008,36.59
1012,36.52
1016,36.5
1020,36.57
1024,36.62
1028,36.57
1032,36.57
1036,36.61
1040,36.6
1044,36.52
1048,36.58
1052,36.52
1056,36.59
1060,36.57
1064,36.52
1068,36.53
1072,36.57
1076,36.5
1080,36.5
1084,36.56
1088,36.56
1092,36.49
1096,36.52
1100,36.59
1104,36.59
1108,36.57
1112,36.62
1116,36.7
1120,36.69
1124,36.77
1128,36.8
1132,36.73
1136,36.7
1140,36.72
1144,36.68
1148,36.75
1152,36.7
1156,36.68
1160,36.67
1164,36.73
1168,36.7
1172,36.69
1176,36.77
1180,36.7
1184,36.76
1188,36.85
1192,36.88
1196,36.97
1200,36.97
1204,37.06
1208,37.09
1212,37.08
1216,37.2
1220,37.24
1224,37.29
1228,37.42
1232,37.38
1236,37.39
1240,37.41
1244,37.49
1248,37.5
1252,37.58
1256,37.6
1260,37.67
1264,37.69
1268,37.78
1272,37.83
1276,37.8
1280,37.76
1284,37.76
1288,37.79
1292,37.76
1296,37.73
1300,37.8
1304,37.83
1308,37.85
1312,37.81
1316,37.83
1320,37.8
1324,37.76
1328,37.78
1332,37.76
1336,37.73
1340,37.76
1344,37.83
1348,37.67
1352,37.62
1356,37.6
1360,37.49
1364,37.43
1368,37.31
1372,37.18
1376,37.01
1380,36.8
1384,36.47
1388,35.92
1392,35.08
1396,34.02
1400,32.96
1404,32.07
1408,31.46
1412,31.2
1416,31.2
1420,31.53
1424,32.01
1428,32.45
1432,32.77
1436,32.96
1440,33.17
1444,33.33
1448,33.55
1452,33.74
1456,33.86
1460,33.96
1464,33.98
1468,34.06
1472,34.21
1476,34.34
1480,34.51
1484,34.71
1488,34.85
1492,35.03
1496,35.1
1500,35.2
1504,35.31
1508,35.49
1512,35.6
1516,35.62
1520,35.67
1524,35.75
1528,35.8
1532,35.92
1536,35.95
1540,35.99
1544,36.01
1548,35.99
1552,36.02
1556,36
1560,36.1
1564,36.16
1568,36.13
1572,36.23
1576,36.27
1580,36.36
1584,36.42
1588,36.31
1592,36.29
1596,36.38
1600,36.43
1604,36.51
1608,36.58
1612,36.67
1616,36.64
1620,36.58
1624,36.58
1628,36.57
1632,36.64
1636,36.64
1640,36.62
1644,36.65
1648,36.66
1652,36.64
1656,36.64
1660,36.56
1664,36.55
1668,36.6
1672,36.61
1676,36.63
1680,36.58
1684,36.56
1688,36.53
1692,36.49
1696,36.36
1700,36.28
1704,36.18
1708,36.16
1712,36.23
1716,36.17
1720,36.11
1724,36.04
1728,35.96
1732,35.92
1736,35.95
1740,35.83
1744,35.74
1748,35.71
1752,35.69
1756,35.66
1760,35.55
1764,35.49
1768,35.46
1772,35.48
1776,35.4
1780,35.37
1784,35.32
1788,35.32
1792,35.29
1796,35.27
1800,35.29
1804,35.15
1808,35.05
1812,35.02
1816,34.99
1820,34.92
1824,34.96
1828,34.9
1832,34.86
1836,34.83
1840,34.78
1844,34.69
1848,34.57
1852,34.46
1856,34.28
1860,34.07
1864,33.9
1868,33.71
1872,33.37
1876,32.82
1880,32.21
1884,31.5
1888,30.71
1892,29.83
1896,28.83
1900,27.75
1904,26.69
1908,25.73
1912,24.91
1916,24.26
1920,23.88
1924,23.84
1928,23.93
1932,24.12
1936,24.5
1940,24.9
1944,25.25
1948,25.52
1952,25.77
1956,25.98
1960,26.17
1964,26.44
1968,26.71
1972,27
1976,27.27
1980,27.54
1984,27.82
1988,27.99
1992,28.26
1996,28.52
2000,28.75
2004,28.96
2008,29.17
2012,29.41
2016,29.57
2020,29.67
2024,29.74
2028,29.82
2032,29.92
2036,30.04
2040,30.05
2044,30.04
2048,30.2
2052,30.32
2056,30.35
2060,30.43
2064,30.56
2068,30.53
2072,30.46
2076,30.48
2080,30.49
2084,30.49
2088,30.45
2092,30.41
2096,30.38
2100,30.34
2104,30.29
2108,30.2
2112,30.08
2116,30.12
2120,30.22
2124,30.15
2128,30.06
2132,30.09
2136,30.14
2140,30.01
2144,29.94
2148,29.86
2152,29.69
2156,29.48
2160,29.28
2164,29.06
2168,28.75
2172,28.45
2176,27.99
2180,27.57
2184,27.12
2188,26.67
2192,26.38
2196,26.08
2200,25.94
2204,25.93
2208,25.99
2212,26.11
2216,26.35
2220,26.54
2224,26.77
2228,26.97
2232,27.15
2236,27.25
2240,27.35
2244,27.42
2248,27.46
2252,27.58
2256,27.63
2260,27.77
2264,27.86
2268,27.84
2272,27.82
2276,27.77
2280,27.71
2284,27.49
2288,27.33
2292,27.2
2296,26.99
2300,26.77
2304,26.48
2308,26.17
2312,25.85
2316,25.61
2320,25.39
2324,25.14
2328,24.89
2332,24.7
2336,24.46
2340,24.28
2344,24.21
2348,24.13
2352,24.08
2356,24.15
2360,24.06
2364,23.91
2368,23.86
2372,23.85
2376,23.67
2380,23.61
2384,23.57
2388,23.3
2392,23.11
2396,22.92
2400,22.76
2404,22.65
2408,22.4
2412,22.32
2416,22.11
2420,21.89
2424,21.77
2428,21.61
2432,21.53
2436,21.31
2440,21.16
2444,20.97
2448,20.81
2452,20.81
2456,20.82
2460,20.7
2464,20.64
2468,20.64
2472,20.73
2476,20.7
2480,20.69
2484,20.75
2488,20.73
2492,20.67
2496,20.75
2500,20.78
