Wavelength (nm),Reflectance (%)
448,31.77
452,31.4
456,31.43
460,31.75
464,32.04
468,32.21
472,32.33
476,32.61
480,33.02
484,33.33
488,33.53
492,33.77
496,33.91
500,34.26
504,34.62
508,34.53
512,34.98
516,34.98
520,35.2
524,35.35
528,35.33
532,35.41
536,35.76
540,35.79
544,35.75
548,35.77
552,36.03
556,36.04
560,36.13
564,36.09
568,36.11
572,35.95
576,35.88
580,36.06
584,36.1
588,35.98
592,35.96
596,36.11
600,36.18
604,36.07
608,36.23
612,36.19
616,36.21
620,36.1
624,36.08
628,36.21
632,36.29
636,36.26
640,36.25
644,36.39
648,36.32
652,36.53
656,36.36
660,36.23
664,36.49
668,36.77
672,36.85
676,36.97
680,36.97
684,36.99
688,37.2
692,37.24
696,37.13
700,37.11
704,37.31
708,37.41
712,37.26
716,37.29
720,37.47
724,37.47
728,37.47
732,37.55
736,37.61
740,37.49
744,37.68
748,37.74
752,37.64
756,37.56
760,37.7
764,37.78
768,37.75
772,37.72
776,37.64
780,37.68
784,37.77
788,37.74
792,37.72
796,37.68
800,37.61
804,37.48
808,37.37
812,37.45
816,37.45
820,37.27
824,37.1
828,37.02
832,36.93
836,36.81
840,36.72
844,36.62
848,36.57
852,36.45
856,36.31
860,36.15
864,36.11
868,36.13
872,36.12
876,36.05
880,35.97
884,35.99
888,35.93
892,35.93
896,35.87
900,35.89
904,35.79
908,35.76
912,35.75
916,35.7
920,35.64
924,35.56
928,35.61
932,35.54
936,35.45
940,35.46
944,35.4
948,35.25
952,35.17
956,35.06
960,34.98
964,34.98
968,34.83
972,34.8
976,34.69
980,34.6
984,34.51
988,34.46
992,34.36
996,34.37
1000,34.24
1004,34.09
1008,34.09
1012,34.03
1016,33.92
1020,33.77
1024,33.76
1028,33.67
1032,33.51
1036,33.53
1040,33.5
1044,33.46
1048,33.47
1052,33.31
1056,33.23
1060,33.23
1064,33.16
1068,33.06
1072,33.03
1076,33.08
1080,33.08
1084,32.99
1088,32.98
1092,33.05
1096,32.94
1100,33.09
1104,33.19
1108,33.1
1112,33.17
1116,33.16
1120,33.19
1124,33.34
1128,33.38
1132,33.4
1136,33.49
