Wavelength (nm),Reflectance (%)
444,44.81
448,34.98
452,31.37
456,30.41
460,28.37
464,31.84
468,33.19
472,35.85
476,36.37
480,34.57
484,33.96
488,36.53
492,38.44
496,39.72
500,40.18
504,40.33
508,40.2
512,40.07
516,40.49
520,41.57
524,41.98
528,42.3
532,42.12
536,42.76
540,44.3
544,44.27
548,44.33
552,44.63
556,44.2
560,43.87
564,43.19
568,42.91
572,42.84
576,42.11
580,41.8
584,41.43
588,41.12
592,40.87
596,40.24
600,39.4
604,38.22
608,37.2
612,36
616,35.26
620,34.39
624,33.88
628,32.67
632,31.62
636,30.44
640,29.47
644,28.58
648,27.68
652,26.23
656,25.6
660,24.29
664,23.22
668,22.3
672,21.77
676,21.03
680,20
684,19.16
688,18.64
692,18
696,17.38
700,16.88
704,16.54
708,15.94
712,15.4
716,15.07
720,14.83
724,14.78
728,14.86
732,14.81
736,14.64
740,14.23
744,13.98
748,13.86
752,14.02
756,14.08
760,14.55
764,14.55
768,14.54
772,14.62
776,15.02
780,14.91
784,14.89
788,14.69
792,14.71
796,14.18
800,13.99
804,13.82
808,13.56
812,12.75
816,12.34
820,11.98
824,11.67
828,11.25
832,11.21
836,10.54
840,9.91
844,9.31
848,8.94
852,8.27
856,7.73
860,7.35
864,6.88
868,6.16
872,5.28
876,4.35
880,4.35
884,3.49
888,2.82
892,2.67
896,2.58
900,1.87
904,1.21
908,0.75
912,0.44
916,0.15
920,0
924,0.27
928,0.69
932,0.92
936,1.12
940,1.13
944,1.18
948,1.38
952,1.55
956,1.92
960,2.22
964,2.32
968,2.44
972,2.33
976,2.16
980,2.11
984,2.23
988,2.59
992,2.92
996,3.11
1000,3.33
1004,3.46
1008,3.38
1012,3.25
1016,3.21
1020,3.16
1024,3.12
1028,3.01
1032,2.9
1036,2.93
1040,2.78
1044,2.75
1048,2.72
1052,2.67
1056,2.48
1060,2.47
1064,2.57
1068,2.62
1072,2.58
1076,2.64
1080,2.68
1084,2.87
1088,2.92
1092,3.1
1096,3.37
1100,3.4
1104,3.39
1108,3.22
1112,3.1
1116,3.08
1120,3.01
1124,3.03
1128,3.28
1132,3.57
1136,3.96
1140,4.23
1144,4.53
1148,4.74
1152,4.94
1156,5.17
1160,5.35
1164,5.7
1168,6.11
1172,6.44
1176,6.89
1180,7.36
1184,7.87
1188,8.37
1192,8.8
1196,9.27
1200,9.76
1204,10.21
1208,10.72
1212,11.29
1216,11.88
1220,12.54
1224,13.22
1228,13.86
1232,14.42
1236,14.9
1240,15.29
1244,15.68
1248,16.13
1252,16.71
1256,17.42
1260,18.17
1264,18.89
1268,19.59
1272,20.34
1276,21.01
1280,21.61
1284,22.23
1288,22.93
1292,23.67
1296,24.4
1300,25.13
1304,25.87
1308,26.58
1312,27.34
1316,28
1320,28.6
1324,29.17
1328,29.77
1332,30.41
1336,31.14
1340,32
1344,32.98
1348,33.85
1352,34.5
1356,35.05
1360,35.51
1364,35.83
1368,36.19
1372,36.53
1376,36.76
1380,36.8
1384,36.36
1388,35.58
1392,34.6
1396,33.5
1400,32.77
1404,32.65
1408,33.12
1412,34.26
1416,35.75
1420,37.54
1424,39.36
1428,40.85
1432,42
1436,42.85
