Wavelength (nm),Reflectance (%)
444,1.45
448,1.68
452,2.36
456,2.93
460,2.25
464,2.7
468,3.29
472,3.72
476,2.72
480,1.14
484,1
488,0.47
492,0
496,1.32
500,2.02
504,3.57
508,4.33
512,4.84
516,4.88
520,5.84
524,6.01
528,6.54
532,7.09
536,8.36
540,9.28
544,10.45
548,11.05
552,11.83
556,12.23
560,12.97
564,13.63
568,14.36
572,15.14
576,16.02
580,16.65
584,17.09
588,17.64
592,17.85
596,17.87
600,17.51
604,17.24
608,17.08
612,16.59
616,16.27
620,16.32
624,16.12
628,16.01
632,15.65
636,15.12
640,14.55
644,13.68
648,13.07
652,12.76
656,12.11
660,11.63
664,10.95
668,10.2
672,9.4
676,8.63
680,8.08
684,7.64
688,7.02
692,6.61
696,6.05
700,5.54
704,4.9
708,4.33
712,3.85
716,3.63
720,3.4
724,3.42
728,3.23
732,3.17
736,3.19
740,3.28
744,3.28
748,3.46
752,3.59
756,3.73
760,3.84
764,4.21
768,4.71
772,5.35
776,5.97
780,6.65
784,7.06
788,7.32
792,7.51
796,7.59
800,7.41
804,7.49
808,7.65
812,8.08
816,8.31
820,8.24
824,8.13
828,7.82
832,7.3
836,6.94
840,6.56
844,6.78
848,6.35
852,5.86
856,5.51
860,5.15
864,4.97
868,4.34
872,3.94
876,3.92
880,3.92
884,3.72
888,3.54
892,3.43
896,3.25
900,3.18
904,3.48
908,3.7
912,4.23
916,4.52
920,4.49
924,4.06
928,3.34
932,2.56
936,2.07
940,1.97
944,2.05
948,2.19
952,2.39
956,2.48
960,2.62
964,2.68
968,2.89
972,3.1
976,3.38
980,3.74
984,4.09
988,4.24
992,4.39
996,4.42
1000,4.46
1004,4.39
1008,4.33
1012,4.27
1016,4.29
1020,4.3
1024,4.34
1028,4.4
1032,4.38
1036,4.34
1040,4.21
1044,3.99
1048,3.79
1052,3.65
1056,3.61
1060,3.64
1064,3.68
1068,3.66
1072,3.74
1076,3.73
1080,3.5
1084,3.26
1088,2.96
1092,2.59
1096,2.38
1100,2.25
1104,2.27
1108,2.35
1112,2.37
1116,2.36
1120,2.24
1124,2.14
1128,2.1
1132,2.04
1136,1.85
1140,1.76
1144,1.76
1148,1.74
1152,1.82
1156,2.05
1160,2.24
1164,2.37
1168,2.5
1172,2.63
1176,2.79
1180,2.89
1184,2.95
1188,3.03
1192,3.12
1196,3.2
1200,3.42
1204,3.73
1208,3.99
1212,4.27
1216,4.51
1220,4.76
1224,5.08
1228,5.43
1232,5.81
1236,6.17
1240,6.49
1244,6.85
1248,7.31
1252,7.86
1256,8.47
1260,8.97
1264,9.33
1268,9.56
1272,9.8
1276,10.09
1280,10.44
1284,10.93
1288,11.52
1292,12.08
1296,12.61
1300,13.1
1304,13.63
1308,14.23
1312,14.82
1316,15.35
1320,15.86
1324,16.32
1328,16.76
1332,17.21
1336,17.67
1340,18.17
1344,18.66
1348,19.02
1352,19.46
1356,19.99
1360,20.53
1364,20.96
1368,21.21
1372,21.24
1376,21.27
1380,21.38
1384,21.71
1388,22.28
1392,22.98
1396,23.83
1400,24.66
1404,25.67
1408,26.68
1412,27.68
1416,28.5
1420,29.2
1424,29.77
1428,30.35
1432,30.95
1436,31.7
1440,32.3
1444,33
1448,33.7
1452,34.39
1456,34.94
1460,35.41
1464,35.79
1468,35.98
1472,36.13
1476,36.38
1480,36.82
1484,37.33
1488,37.91
1492,38.58
1496,39.22
1500,39.78
1504,40.25
1508,40.66
1512,41.04
1516,41.4
1520,41.8
1524,42.25
1528,42.76
1532,43.42
1536,44.08
1540,44.68
1544,45.33
1548,45.89
1552,46.38
1556,46.88
1560,47.38
1564,47.89
1568,48.44
1572,48.99
1576,49.64
1580,50.27
1584,50.86
1588,51.44
1592,52.02
1596,52.58
1600,53.16
1604,53.73
1608,54.36
1612,55.02
1616,55.56
1620,56.06
1624,56.62
1628,57.13
1632,57.13
1636,57.58
1640,58.1
1644,58.48
1648,58.87
1652,59.33
1656,59.64
1660,60.27
1664,60.89
1668,61.63
1672,62.56
1676,63.3
1680,63.79
1684,64.2
1688,64.61
1692,64.98
1696,65.17
1700,65.45
1704,65.75
1708,66.02
1712,66.3
1716,66.42
1720,66.82
1724,67.34
1728,67.92
1732,68.55
1736,69.17
1740,69.86
1744,70.31
1748,70.3
1752,70.4
1756,70.61
1760,70.89
1764,71.24
1768,71.77
1772,72.44
1776,73.03
1780,73.46
1784,73.79
1788,74.22
1792,74.42
1796,74.93
1800,75.29
1804,75.62
1808,75.75
1812,75.87
1816,76.06
1820,76.22
1824,76.31
1828,76.57
1832,76.71
1836,76.78
1840,76.8
1844,77.05
1848,77.38
1852,77.96
1856,78.41
1860,78.35
1864,78.67
1868,78.84
1872,79.24
1876,79.45
1880,79.79
1884,80.12
1888,79.93
1892,79.18
1896,78.59
1900,77.92
1904,77.46
1908,77.05
1912,77.01
1916,77.17
