Wavelength (nm),Reflectance (%)
452,37.21
456,37.76
460,38.51
464,38.7
468,39
472,39.13
476,39.46
480,39.46
484,39.56
488,40
492,40.09
496,40.07
500,40.25
504,40.43
508,40.31
512,40.35
516,40.65
520,40.85
524,40.83
528,41.22
532,41.51
536,41.72
540,41.68
544,41.93
548,42.06
552,42.23
556,42.29
560,42.44
564,42.48
568,42.42
572,42.36
576,42.15
580,42.23
584,42.5
588,42.85
592,42.91
596,43.2
600,43.36
604,43.47
608,43.63
612,43.73
616,43.86
620,43.9
624,43.92
628,44.11
632,44.14
636,44.19
640,44.27
644,44.3
648,44.32
652,44.38
656,44.42
660,44.57
664,44.54
668,44.58
672,44.4
676,44.4
680,44.51
684,44.58
688,44.63
692,44.66
696,44.61
700,44.6
704,44.71
708,44.74
712,44.68
716,44.72
720,44.83
724,44.65
728,44.63
732,44.43
736,44.02
740,43.93
744,43.78
748,43.86
752,44.26
756,44.67
760,44.78
764,44.97
768,44.99
772,45.12
776,45.14
780,45.11
784,44.96
788,44.78
792,44.31
796,44.12
800,43.93
804,44.17
808,44.42
812,44.67
816,44.79
820,44.79
824,44.86
828,44.8
832,44.8
836,44.65
840,44.53
844,44.39
848,44.33
852,44.22
856,44.24
860,43.96
864,43.79
868,43.68
872,43.61
876,43.58
880,43.66
884,43.72
888,43.56
892,43.36
896,43.62
900,43.42
904,43.52
908,43.47
912,43.27
916,43.3
920,43.33
924,43.1
928,43.16
932,43.05
936,43.11
940,43.13
944,43.18
948,43.22
952,42.99
956,42.93
960,43.03
964,43.02
968,42.8
972,42.77
976,42.76
980,42.96
984,42.73
988,42.8
992,42.79
996,42.85
1000,42.64
1004,42.66
1008,42.65
1012,42.66
1016,42.4
1020,42.47
1024,42.47
1028,42.58
1032,42.51
1036,42.4
1040,42.51
1044,42.56
1048,42.49
1052,42.4
1056,42.48
1060,42.52
1064,42.41
1068,42.43
1072,42.63
1076,42.66
1080,42.56
1084,42.48
1088,42.63
1092,42.65
1096,42.46
1100,42.73
1104,42.82
1108,42.68
1112,42.94
1116,42.72
1120,42.81
1124,42.86
1128,42.92
1132,42.85
1136,42.75
1140,42.85
1144,42.8
1148,42.74
1152,43.01
1156,42.97
1160,42.99
1164,43.03
1168,43.11
1172,43.23
1176,42.95
1180,42.98
1184,43.15
1188,43.18
1192,43
1196,43.11
1200,43.08
1204,43.31
1208,43.3
1212,43.37
1216,43.3
1220,43.35
1224,43.43
1228,43.29
1232,43.23
1236,43.47
1240,43.56
1244,43.54
1248,43.7
1252,43.81
1256,43.71
1260,43.65
1264,43.92
1268,43.91
1272,44
1276,44.14
1280,44.1
1284,44.18
1288,44.21
1292,44.39
1296,44.3
1300,44.4
1304,44.52
1308,44.63
1312,44.47
1316,44.77
1320,44.9
1324,44.9
1328,45.01
1332,45.03
1336,45.09
1340,45.24
1344,45.15
1348,45.36
1352,45.29
1356,45.47
1360,45.27
1364,45.32
1368,45.52
1372,45.26
1376,45.02
1380,44.98
1384,44.97
1388,45.29
1392,45.44
1396,45.59
1400,45.66
1404,45.62
1408,45.64
1412,45.84
1416,45.77
1420,45.7
1424,45.7
1428,45.88
1432,45.95
1436,46.03
1440,46.1
1444,46.08
1448,46.37
1452,46.43
1456,46.39
1460,46.43
1464,46.32
1468,46.58
1472,46.72
1476,46.76
1480,46.95
1484,47.15
1488,47.3
1492,47.46
1496,47.5
1500,47.75
1504,47.63
1508,47.8
1512,47.94
1516,48.06
1520,48.28
1524,48.33
1528,48.45
1532,48.62
1536,48.67
1540,48.56
1544,48.51
1548,48.72
1552,48.73
1556,48.78
1560,49.02
1564,48.91
1568,49
1572,49.11
1576,49.15
1580,49.15
1584,49.23
1588,49.35
1592,49.5
1596,49.59
1600,49.58
1604,49.69
1608,49.86
1612,50
1616,50.17
1620,50.33
1624,50.39
1628,50.45
1632,50.55
1636,50.59
1640,50.69
1644,50.84
1648,50.97
1652,51.05
1656,51.11
1660,51.16
1664,51.08
1668,51.01
1672,50.97
1676,50.94
1680,50.96
1684,51.01
1688,51.23
1692,51.42
1696,51.33
1700,51.26
1704,51.27
1708,51.38
1712,51.46
1716,51.39
1720,51.45
1724,51.56
1728,51.51
1732,51.36
1736,51.37
1740,51.52
1744,51.66
1748,51.7
1752,51.76
1756,51.77
1760,51.83
1764,51.86
1768,51.74
1772,51.68
1776,51.64
1780,51.65
1784,51.6
1788,51.64
1792,51.6
1796,51.62
1800,51.63
1804,51.63
1808,51.51
1812,51.53
1816,51.56
1820,51.56
1824,51.5
1828,51.41
1832,51.29
1836,50.97
1840,50.88
1844,50.97
1848,50.95
1852,50.87
1856,50.69
1860,50.66
1864,50.58
