Wavelength (nm),Reflectance (%)
448,33.82
452,34.13
456,34.48
460,34.81
464,35.16
468,35.47
472,35.79
476,36.1
480,36.47
484,36.85
488,37.14
492,37.42
496,37.72
500,38
504,38.36
508,38.67
512,38.99
516,39.28
520,39.76
524,40.1
528,40.47
532,40.8
536,41.14
540,41.54
544,41.95
548,42.34
552,42.7
556,43.06
560,43.39
564,43.62
568,43.91
572,44.15
576,44.32
580,44.59
584,44.76
588,44.9
592,45.03
596,45.1
600,45.1
604,45.05
608,45.14
612,45.27
616,45.32
620,45.26
624,45.23
628,45.31
632,45.38
636,45.39
640,45.44
644,45.49
648,45.53
652,45.55
656,45.58
660,45.51
664,45.53
668,45.55
672,45.59
676,45.6
680,45.6
684,45.54
688,45.58
692,45.62
696,45.57
700,45.53
704,45.56
708,45.56
712,45.51
716,45.53
720,45.57
724,45.46
728,45.33
732,45.31
736,45.22
740,45.03
744,44.95
748,44.73
752,44.6
756,44.43
760,44.16
764,44.01
768,43.81
772,43.57
776,43.27
780,42.82
784,42.51
788,42.24
792,41.92
796,41.56
800,41.17
804,40.73
808,40.23
812,39.7
816,39.24
820,38.83
824,38.51
828,38.51
832,38.11
836,37.62
840,37.09
844,36.54
848,35.85
852,35.33
856,34.74
860,34.15
864,33.59
868,33.05
872,32.49
876,31.96
880,31.46
884,30.95
888,30.41
892,29.88
896,29.36
900,28.93
904,28.47
908,28
912,27.48
916,26.99
920,26.52
924,26.16
928,25.8
932,25.42
936,25.02
940,24.65
944,24.32
948,24.04
952,23.78
956,23.5
960,23.18
964,22.84
968,22.53
972,22.23
976,22.01
980,21.84
984,21.69
988,21.51
992,21.36
996,21.2
1000,21.05
1004,20.89
1008,20.73
1012,20.61
1016,20.5
1020,20.38
1024,20.25
1028,20.14
1032,20.1
1036,20.06
1040,20.02
1044,19.98
1048,19.89
1052,19.83
1056,19.79
1060,19.79
1064,19.74
1068,19.74
1072,19.79
1076,19.82
1080,19.81
1084,19.8
1088,19.83
1092,19.88
1096,19.89
1100,19.9
1104,19.91
