Wavelength (nm),Reflectance (%)
448,25.45
452,25.93
456,26.4
460,26.88
464,27.44
468,27.69
472,27.92
476,28.24
480,28.71
484,29.17
488,29.47
492,29.79
496,30.39
500,31.1
504,31.74
508,32.08
512,32.53
516,32.8
520,33.14
524,33.55
528,33.8
532,33.88
536,34
540,34.32
544,34.44
548,34.57
552,34.81
556,34.81
560,34.84
564,34.91
568,34.87
572,34.75
576,34.82
580,34.88
584,34.68
588,34.59
592,34.52
596,34.25
600,34.08
604,33.93
608,33.77
612,33.59
616,33.33
620,33.01
624,32.67
628,32.42
632,32.25
636,32
640,31.52
644,31.03
648,30.58
652,30.07
656,29.76
660,29.34
664,28.88
668,28.4
672,27.89
676,27.46
680,27.12
684,26.76
688,26.38
692,26.06
696,25.86
700,25.44
704,25.25
708,24.9
712,24.75
716,24.4
720,24.25
724,24.11
728,23.76
732,23.58
736,23.61
740,23.65
744,23.67
748,23.78
752,23.82
756,23.73
760,23.73
764,23.84
768,23.93
772,24.07
776,24.12
780,24.05
784,24.07
788,24.14
792,24.17
796,24
800,23.89
804,23.96
808,23.98
812,23.84
816,23.84
820,23.95
824,23.81
828,23.22
832,22.75
836,22.44
840,22.16
844,21.78
848,21.15
852,20.5
856,20.07
860,19.92
864,19.95
868,19.95
872,19.56
876,19.3
880,19.15
884,19.29
888,19.24
892,19.19
896,19.11
900,18.96
904,18.73
908,18.91
912,19.33
916,19.69
920,19.76
924,19.88
928,20.08
932,20.11
936,20.19
940,20.43
944,20.77
948,20.82
952,20.96
956,21.14
960,21.38
964,21.56
968,21.83
972,22.07
976,22.04
980,22.16
984,22.39
988,22.5
992,22.6
996,22.57
1000,22.54
1004,22.56
1008,22.32
1012,22.38
1016,22.43
1020,22.21
1024,22.01
1028,21.91
1032,21.54
1036,21.32
1040,21.26
1044,20.97
1048,20.68
1052,20.55
1056,20.33
1060,20.18
1064,20.1
1068,19.96
1072,19.77
1076,19.8
1080,19.5
1084,19.23
1088,19.11
1092,19.14
1096,19.01
1100,19.09
1104,18.8
1108,18.76
1112,18.8
1116,18.72
1120,18.81
1124,18.82
1128,18.93
1132,19.07
1136,19.24
1140,19.41
1144,19.51
1148,19.6
1152,19.75
1156,19.9
1160,20.11
1164,20.35
1168,20.64
1172,20.65
1176,20.96
1180,21.3
1184,21.71
1188,22.08
1192,22.38
1196,22.58
1200,22.96
1204,23.38
1208,23.63
1212,24.07
1216,24.41
1220,24.83
1224,25.46
1228,25.96
1232,26.41
1236,26.84
1240,27.38
1244,27.97
1248,28.62
1252,29.35
1256,29.94
1260,30.46
1264,30.88
1268,31.51
1272,32.08
1276,32.76
1280,33.49
1284,34.08
1288,34.58
1292,35.15
1296,35.67
1300,36.34
1304,37.11
1308,37.85
1312,38.6
1316,39.3
1320,39.96
1324,40.49
1328,41.12
1332,41.96
1336,42.71
1340,43.32
1344,43.86
1348,44.47
1352,45
1356,45.38
1360,45.62
1364,44.82
1368,40.68
1372,34.14
1376,29.22
1380,30.34
1384,34.74
1388,38.22
1392,40.26
1396,42.74
1400,45.67
1404,48.31
1408,49.98
1412,51.26
1416,52.19
1420,52.9
1424,53.53
1428,54.19
1432,55.01
1436,56.08
1440,57.07
1444,57.98
1448,58.67
1452,59.38
1456,60.04
1460,60.67
1464,61.38
1468,62.14
1472,62.83
1476,63.46
1480,64.09
1484,64.7
1488,65.6
1492,66.51
1496,67.54
1500,68.37
1504,69.11
1508,69.64
1512,70.07
1516,70.53
1520,71.12
1524,71.76
1528,72.31
1532,72.86
1536,73.43
1540,73.96
1544,74.54
1548,75.04
1552,75.47
1556,75.83
1560,76.4
1564,76.78
1568,77.32
1572,77.85
1576,78.3
1580,78.7
1584,78.92
1588,79.29
1592,79.76
1596,80.31
1600,80.85
1604,81.23
1608,81.5
1612,81.6
1616,81.66
1620,81.97
1624,82.32
1628,82.73
1632,83.01
1636,83.06
1640,83.06
1644,83.04
1648,83.05
1652,83.16
1656,83.21
1660,83.21
1664,83.64
1668,84.25
1672,84.9
1676,85.5
1680,85.92
1684,86.24
1688,86.74
1692,87.13
1696,87.52
1700,87.9
1704,88.21
1708,88.71
1712,89.26
1716,89.73
1720,90.15
1724,90.53
1728,90.99
1732,91.48
1736,91.9
1740,92.37
1744,92.94
1748,93.47
1752,93.85
1756,94.07
1760,94.2
1764,94.29
1768,94.56
1772,94.92
1776,95.29
1780,95.59
1784,95.94
1788,96.37
1792,97.04
1796,97.64
1800,98.02
1804,98.28
