Wavelength (nm),Reflectance (%)
448,0.89
452,0.5
456,0.32
460,0
464,0
468,0.3
472,0.76
476,1.52
480,2.31
484,3.3
488,5.07
492,7.19
496,9.86
500,12.94
504,16.13
508,19.69
512,23.33
516,27.21
520,31.27
524,35.34
528,39.28
532,42.71
536,46
540,49.18
544,52.3
548,55.38
552,58.2
556,60.54
560,62.8
564,64.87
568,67.03
572,68.88
576,70.77
580,72.33
584,73.85
588,75.33
592,76.6
596,77.86
600,78.87
604,79.73
608,80.55
612,81.35
616,82.28
620,83.1
624,83.76
628,84.48
632,85.15
636,85.83
640,86.27
644,86.86
648,87.89
652,88.37
656,89.15
660,89.73
664,90.58
668,91.52
672,92.39
676,93.07
680,93.61
684,94.12
688,94.74
692,95.14
696,95.73
700,96.21
704,96.57
708,97.2
712,97.7
716,98.05
720,98.44
724,98.84
728,98.97
732,98.79
736,98.76
740,99.16
744,99.61
748,99.77
752,99.85
756,99.8
760,99.78
764,99.96
768,99.89
772,100
776,99.58
780,99.6
784,99.65
788,99.56
792,99.31
796,98.78
800,98.52
804,98.52
808,97.9
812,97.7
816,97.26
820,97.22
824,96.94
828,96.71
832,96.67
836,96.47
840,95.79
844,95.43
848,95.36
852,95.01
856,94.79
860,94.54
864,94.39
868,93.92
872,93.8
876,93.71
880,93.64
884,93.58
888,93.48
892,93.52
896,93.15
900,93.25
904,93.25
908,92.88
912,92.73
916,92.68
920,92.72
924,92.75
928,92.68
932,92.66
936,92.65
940,92.73
944,92.8
948,93
952,92.52
956,92.4
960,92.14
964,92.35
968,92.72
972,92.86
976,93.51
980,93.59
984,93.6
988,93.76
992,94
996,94.3
1000,94.12
1004,94.01
1008,94.32
1012,94.25
1016,94.26
1020,94.37
1024,94.72
1028,94.72
1032,94.69
1036,94.97
1040,95.34
1044,95.07
1048,95.33
1052,95.42
1056,95.93
1060,96.03
1064,95.91
1068,96.2
1072,96.05
1076,95.7
1080,95.67
1084,95.88
1088,96.32
1092,96.22
1096,95.91
1100,96
1104,96.21
1108,96.69
1112,96.56
1116,96.48
1120,96.8
1124,96.7
1128,96.61
1132,97.02
1136,96.99
1140,96.69
1144,96.67
1148,96.71
1152,97.02
1156,96.9
1160,96.87
1164,97.34
1168,97.47
1172,97.24
1176,97.2
1180,97.24
1184,97.48
1188,97.23
1192,97.11
1196,97.51
1200,97.51
1204,97.39
1208,97.57
1212,97.7
1216,97.69
1220,97.73
1224,98.02
1228,98.04
1232,97.75
1236,97.74
1240,97.76
1244,98.02
1248,97.9
1252,97.78
1256,97.95
1260,98.25
1264,98.24
1268,98.68
1272,98.63
1276,98.44
1280,98.07
1284,97.87
1288,97.8
1292,98
1296,97.71
1300,97.51
1304,97.48
1308,97.28
1312,97.36
1316,97.37
1320,97
1324,97.1
1328,97.23
1332,96.89
1336,96.75
1340,96.72
1344,96.63
1348,96.81
1352,96.66
1356,96.11
1360,95.74
1364,95.19
1368,94.5
1372,93.78
1376,92.95
1380,91.44
1384,88.46
1388,83.21
1392,75.83
1396,67.8
1400,60.83
1404,55.91
1408,53.33
1412,53.88
1416,58.42
1420,66.09
1424,74.02
1428,80.3
1432,84.37
1436,86.72
1440,87.89
1444,88.83
1448,89.29
1452,90.04
1456,90.09
1460,90.22
1464,90.62
1468,90.93
1472,91.01
1476,91.27
1480,91.57
1484,91.56
1488,91.4
1492,91.8
1496,92.23
1500,92.31
1504,92.47
1508,92.8
1512,92.92
1516,92.59
1520,92.51
1524,92.77
1528,92.78
1532,92.52
1536,92.72
1540,92.71
1544,92.71
1548,93
1552,93.31
1556,93.13
1560,93.09
1564,93.06
1568,93.17
1572,93.3
1576,93.6
1580,93.3
1584,93.23
1588,93.18
1592,93.39
1596,93.42
1600,93.04
1604,93.15
1608,93.44
1612,93.22
1616,92.95
1620,92.85
1624,92.85
1628,92.95
1632,92.85
1636,92.81
1640,92.64
1644,92.63
1648,92.4
1652,92.16
1656,92.07
1660,91.95
1664,91.95
1668,91.85
1672,91.79
1676,91.74
1680,91.69
1684,91.6
1688,91.4
1692,91.14
1696,90.89
1700,90.7
1704,90.56
1708,90.32
1712,90.01
1716,89.53
1720,89.11
1724,88.89
1728,88.66
1732,88.4
1736,88.1
1740,87.91
1744,87.64
1748,87.54
1752,87.33
1756,87.09
1760,86.94
1764,86.87
1768,86.82
1772,86.56
1776,86.4
1780,86.24
1784,86.06
1788,85.95
1792,85.93
1796,85.9
1800,85.69
1804,85.38
1808,85.15
1812,84.96
1816,84.58
1820,84.32
1824,84.05
1828,83.59
1832,83.26
1836,82.95
1840,82.74
1844,82.43
1848,82.26
1852,81.95
1856,81.47
1860,80.86
1864,79.92
1868,78.65
1872,76.92
1876,74.8
1880,72.11
1884,68.67
1888,64.5
1892,60.03
1896,55.92
1900,52.8
1904,51.36
1908,51.18
1912,51.63
1916,52.5
1920,53.6
1924,54.36
1928,55.12
1932,55.81
1936,56.45
1940,57.01
1944,57.38
1948,58.07
1952,58.55
1956,59.01
1960,59.49
1964,59.86
1968,60.42
1972,60.73
1976,60.8
1980,61.43
1984,61.65
1988,62.1
1992,63.04
1996,63.63
2000,64.43
2004,65.24
2008,65.93
2012,66.56
2016,67.06
2020,67.03
2024,67.26
2028,67.57
2032,67.99
2036,67.78
2040,67.95
2044,68.11
2048,68.41
2052,68.74
2056,68.44
2060,67.96
2064,67.9
2068,67.61
2072,66.89
2076,66.24
2080,65.54
2084,65.06
2088,64.29
2092,63.71
2096,63.07
2100,62.33
2104,61.54
2108,60.97
2112,60.34
2116,59.86
2120,59.71
2124,59.38
2128,58.8
2132,58.28
2136,57.47
2140,56.19
2144,54.3
2148,51.87
2152,48.92
2156,45.58
2160,41.64
2164,37.54
2168,33.2
2172,28.54
2176,24.22
2180,20.28
2184,17.04
2188,14.6
2192,13.27
2196,12.98
2200,13.97
2204,16.34
2208,19.83
2212,24.21
2216,28.67
2220,32.77
2224,36.46
2228,39.32
2232,41.56
2236,43.1
2240,44.13
2244,44.95
2248,45.59
2252,46.21
2256,46.46
2260,46.46
2264,46.38
2268,46.56
2272,46.2
2276,45.66
2280,45.12
2284,44.24
2288,43.04
2292,41.69
2296,40.18
2300,38.74
2304,37.06
2308,35.18
2312,33.25
2316,31.33
2320,29.29
2324,27.12
2328,25.28
2332,23.55
2336,22.12
2340,21.02
2344,20.33
2348,20.17
2352,20.48
2356,20.92
2360,21.38
2364,21.88
2368,22.13
2372,22.41
2376,22.58
2380,22.47
2384,22.1
2388,21.74
2392,21.47
2396,20.9
2400,20.24
2404,19.29
2408,18.44
2412,17.58
2416,16.77
2420,16.06
2424,15.37
2428,15.03
2432,14.79
2436,14.68
2440,14.9
2444,15.22
2448,16.09
2452,16.95
2456,18.45
2460,20.16
2464,21.69
2468,23.01
2472,24.53
2476,26.35
2480,28.34
2484,30.63
2488,32.64
2492,35.05
2496,37.39
2500,40.21
