Wavelength (nm),Reflectance (%)
448,65.31
452,66.26
456,67.66
460,69.05
464,69.99
468,70.67
472,71.36
476,71.96
480,72.44
484,73.14
488,73.91
492,74.61
496,75.25
500,75.91
504,76.52
508,77.02
512,77.48
516,78.1
520,78.47
524,78.85
528,79.14
532,79.37
536,79.62
540,79.93
544,80.31
548,80.66
552,80.98
556,81.36
560,81.83
564,82.25
568,82.33
572,82.47
576,82.71
580,82.87
584,83.03
588,83.03
592,83.19
596,83.32
600,83.46
604,83.44
608,83.4
612,83.57
616,83.76
620,83.9
624,84.04
628,84.17
632,83.98
636,83.96
640,83.85
644,83.89
648,84.01
652,84.18
656,84.29
660,84.39
664,84.42
668,84.45
672,84.45
676,84.54
680,84.59
684,84.44
688,84.3
692,84.42
696,84.54
700,84.61
704,84.68
708,84.69
712,84.73
716,84.82
720,84.94
724,85.1
728,85.02
732,85.04
736,85.22
740,85.21
744,85.1
748,85.53
752,85.74
756,86.3
760,86.51
764,86.71
768,86.88
772,87.04
776,87
780,87.15
784,87.27
788,87.37
792,87.36
796,87.38
800,87.56
804,87.54
808,87.6
812,87.6
816,87.69
820,87.93
824,88.14
828,88.21
832,88.21
836,88.32
840,88.57
844,88.8
848,88.94
852,89.02
856,89.07
860,89.03
864,89.12
868,89.11
872,89.15
876,89.13
880,89.08
884,89.08
888,89.16
892,89.13
896,89.07
900,88.83
904,88.6
908,88.28
912,88.02
916,87.99
920,88.01
924,88.05
928,88.04
932,87.9
936,87.51
940,86.97
944,86.23
948,85.29
952,84.36
956,83.86
960,83.43
964,83.08
968,83.8
972,86.42
976,89.11
980,90.47
984,90.97
988,91.3
992,91.48
996,91.58
1000,91.74
1004,91.82
1008,91.9
1012,91.87
1016,91.96
1020,92.17
1024,92.27
1028,92.35
1032,92.44
1036,92.53
1040,92.64
1044,92.67
1048,92.69
1052,92.77
1056,92.77
1060,92.73
1064,92.6
1068,92.62
1072,92.69
1076,92.68
1080,92.76
1084,92.87
1088,92.88
1092,93.01
1096,93.09
1100,93.05
1104,92.99
1108,92.98
1112,93.02
1116,93.15
1120,93.2
1124,93.24
1128,93.35
1132,93.48
1136,93.61
1140,93.68
1144,93.73
1148,93.82
1152,93.88
1156,93.94
1160,93.97
1164,93.95
1168,93.87
1172,93.85
1176,93.82
1180,93.83
1184,93.9
1188,93.84
1192,93.71
1196,93.46
1200,93.14
1204,92.83
1208,92.68
1212,92.55
1216,92.25
1220,91.64
1224,90.77
1228,89.53
1232,88.22
1236,87.31
1240,87.16
1244,87.78
1248,88.82
1252,89.66
1256,90.18
1260,90.61
1264,90.84
1268,90.87
1272,90.67
1276,90.27
1280,89.48
1284,88.01
1288,86.1
1292,84.28
1296,82.84
1300,81.66
1304,80.62
1308,79.8
1312,79.24
1316,78.75
1320,78.01
1324,77.03
1328,76.15
1332,75.65
1336,75.39
1340,75.22
1344,74.45
1348,72.08
1352,68.26
1356,64.74
1360,63.51
1364,64.14
1368,65.03
1372,64.75
1376,62.79
1380,59.54
1384,54.96
1388,48.08
1392,39.99
1396,34.41
1400,33.84
1404,36.22
1408,38.25
1412,39.08
1416,42.6
1420,54.74
1424,69.19
1428,78.93
1432,83.51
1436,86.19
1440,88
1444,89.27
1448,90.24
1452,91.19
1456,92.2
1460,92.99
1464,93.51
1468,94.05
1472,94.71
1476,95.36
1480,95.83
1484,96.15
1488,96.55
1492,96.91
1496,97.25
1500,97.55
1504,97.91
1508,98.22
1512,98.46
1516,98.56
1520,98.65
1524,98.72
1528,98.71
1532,98.76
1536,98.74
1540,98.57
1544,98.66
1548,98.73
1552,98.73
