Wavelength (nm),Reflectance (%)
448,30.47
452,30.32
456,30.23
460,30.16
464,30.12
468,30.25
472,30.69
476,31.46
480,32.46
484,33.65
488,34.9
492,36.16
496,37.4
500,38.6
504,39.75
508,40.69
512,41.43
516,42
520,42.48
524,43.02
528,43.39
532,43.65
536,43.76
540,43.91
544,44.06
548,44.18
552,44.24
556,44.23
560,44.2
564,44.2
568,44.25
572,44.24
576,44.3
580,44.29
584,44.35
588,44.41
592,44.4
596,44.44
600,44.46
604,44.46
608,44.5
612,44.57
616,44.62
620,44.67
624,44.85
628,45.07
632,45.3
636,45.59
640,45.88
644,46.1
648,46.31
652,46.62
656,46.83
660,47.08
664,47.36
668,47.62
672,47.89
676,48.13
680,48.44
684,48.64
688,48.83
692,49.02
696,49.22
700,49.39
704,49.52
708,49.64
712,49.74
716,49.84
720,49.95
724,50.15
728,50.35
732,50.47
736,50.69
740,50.85
744,50.91
748,51.03
752,51.21
756,51.41
760,51.54
764,51.73
768,51.85
772,51.93
776,52.12
780,52.29
784,52.53
788,52.78
792,52.97
796,53.12
800,53.21
804,53.26
808,53.42
812,53.61
816,53.77
820,53.83
824,53.87
828,53.87
832,53.91
836,54.06
840,54.2
844,54.34
848,54.51
852,54.7
856,54.82
860,54.9
864,54.98
868,55.02
872,55.08
876,55.15
880,55.23
884,55.23
888,55.17
892,55.23
896,55.29
900,55.28
904,55.22
908,55.21
912,55.19
916,55.13
920,55.19
924,55.22
928,55.24
932,55.2
936,55.14
940,55.16
944,55.17
948,55.08
952,55.05
956,55.03
960,54.94
964,54.92
968,54.93
972,54.96
976,54.97
980,54.99
984,55.05
988,55
992,54.97
996,54.95
1000,54.88
1004,54.9
1008,54.91
1012,54.89
1016,54.89
1020,54.89
1024,54.93
1028,54.92
1032,54.88
1036,54.82
1040,54.8
1044,54.84
1048,54.87
1052,54.93
1056,54.99
1060,55.1
1064,55.1
1068,55.08
1072,55.15
1076,55.26
1080,55.36
1084,55.48
1088,55.54
1092,55.6
1096,55.7
1100,55.87
1104,56.03
1108,56.16
1112,56.32
1116,56.55
1120,56.7
1124,56.86
1128,57.04
1132,57.22
1136,57.35
1140,57.46
1144,57.59
1148,57.77
1152,58
1156,58.2
1160,58.36
1164,58.5
1168,58.67
1172,58.84
1176,59.07
1180,59.31
1184,59.54
1188,59.72
1192,59.83
1196,59.91
1200,60.03
1204,60.18
1208,60.35
1212,60.52
1216,60.65
1220,60.75
1224,60.87
1228,61.03
1232,61.18
1236,61.29
1240,61.34
1244,61.38
1248,61.45
1252,61.51
1256,61.61
1260,61.6
1264,61.62
1268,61.66
1272,61.51
1276,61.45
1280,61.43
1284,61.55
1288,61.69
1292,61.77
1296,61.84
1300,61.99
1304,62.13
1308,62.25
1312,62.29
1316,62.2
1320,62.12
1324,62.14
1328,62.15
1332,62.17
1336,62.15
1340,62.13
1344,62.1
1348,62.04
1352,61.96
1356,61.91
1360,61.88
1364,61.98
1368,62.06
1372,62.05
1376,62.11
1380,62.15
1384,62.13
1388,62.02
1392,61.82
1396,61.62
1400,61.4
1404,61.33
1408,61.25
1412,61.3
1416,61.45
1420,61.63
1424,61.73
1428,61.79
1432,61.77
1436,61.72
1440,61.72
1444,61.75
1448,61.79
1452,61.9
1456,61.95
1460,62
1464,61.95
1468,61.95
1472,61.93
1476,61.85
1480,61.85
1484,61.95
1488,61.94
1492,61.93
1496,61.88
1500,61.78
1504,61.69
1508,61.67
1512,61.64
1516,61.5
1520,61.35
1524,61.25
1528,61.19
1532,61.17
1536,61.19
1540,61.14
1544,61.09
1548,61.12
1552,61.19
1556,61.3
1560,61.45
1564,61.61
1568,61.75
1572,61.85
1576,61.89
1580,62.03
1584,62.18
1588,62.32
1592,62.44
1596,62.49
1600,62.55
1604,62.65
1608,62.7
1612,62.78
1616,62.81
1620,62.84
1624,62.95
1628,62.95
1632,63.07
1636,63.11
1640,63.29
1644,63.45
1648,63.4
1652,63.46
1656,63.48
1660,63.63
1664,63.8
1668,63.99
1672,63.96
1676,63.88
1680,63.99
1684,64.05
1688,64.27
1692,64.36
1696,64.37
1700,64.44
1704,64.52
1708,64.46
1712,64.48
1716,64.72
1720,64.8
1724,64.93
1728,64.96
1732,64.99
1736,65.04
1740,65.19
1744,65.19
1748,65.14
1752,65.15
1756,65.23
1760,65.25
1764,65.33
1768,65.49
1772,65.41
1776,65.48
1780,65.69
1784,65.69
1788,65.8
1792,65.76
1796,65.73
1800,65.82
1804,65.84
1808,66.01
1812,65.82
1816,65.56
1820,65.42
1824,65.29
1828,65.2
1832,65.19
1836,65.29
1840,65.51
1844,65.71
1848,65.78
1852,65.94
1856,65.97
1860,65.81
1864,65.75
1868,65.74
1872,65.7
1876,65.52
1880,65.29
1884,65.06
1888,64.82
1892,64.35
1896,63.83
1900,63.37
1904,63.07
1908,63.09
1912,63.11
1916,63.24
1920,63.47
1924,63.67
1928,63.79
1932,63.86
1936,63.95
1940,63.97
1944,64
1948,64.09
1952,64.25
1956,64.27
1960,64.3
1964,64.39
1968,64.62
1972,64.82
1976,64.86
1980,65.03
1984,65.08
1988,65.07
1992,65.15
1996,65.29
2000,65.29
2004,65.3
2008,65.28
2012,65.21
2016,65.05
2020,65.12
2024,65.42
2028,65.59
2032,65.73
2036,65.75
2040,65.84
2044,65.85
2048,65.73
2052,65.77
2056,65.81
2060,65.8
2064,65.86
2068,65.87
2072,65.83
2076,65.84
2080,65.65
2084,65.79
2088,65.77
2092,65.73
2096,65.59
2100,65.46
2104,65.36
2108,65.35
2112,65.35
2116,65.22
2120,65.19
2124,65.06
2128,64.87
2132,64.82
2136,64.89
2140,64.9
2144,64.89
2148,64.92
2152,64.87
2156,64.82
2160,64.65
2164,64.31
2168,64
2172,63.73
2176,63.37
2180,63.09
2184,62.63
2188,62.2
2192,61.87
2196,61.51
2200,61.08
2204,60.57
2208,60.26
2212,59.93
2216,59.75
2220,59.6
2224,59.22
2228,58.64
2232,57.86
2236,56.75
2240,55.47
2244,54.21
2248,53.37
2252,52.95
2256,53.19
2260,53.66
2264,54.12
2268,54.47
2272,54.51
2276,54.25
2280,53.75
2284,53.07
2288,52.32
2292,51.34
2296,50.25
2300,48.99
2304,47.53
2308,45.84
2312,44.09
2316,42.36
2320,40.71
2324,39.25
2328,38.2
2332,37.64
2336,37.58
2340,38.14
2344,39.4
2348,41.15
2352,43.13
2356,45.41
2360,47.57
2364,49.57
2368,51.26
2372,52.69
2376,53.85
2380,54.78
2384,55.43
