Wavelength (nm),Reflectance (%)
448,31.96
452,32.04
456,32.23
460,32.34
464,32.38
468,32.27
472,32.22
476,32.16
480,32.15
484,32.21
488,32.28
492,32.34
496,32.28
500,32.27
504,32.28
508,32.36
512,32.4
516,32.35
520,32.28
524,32.23
528,32.22
532,32.28
536,32.35
540,32.42
544,32.48
548,32.49
552,32.54
556,32.56
560,32.58
564,32.68
568,32.76
572,32.82
576,32.85
580,32.87
584,32.89
588,32.82
592,32.81
596,32.81
600,32.85
604,32.86
608,32.88
612,32.89
616,32.89
620,32.85
624,32.79
628,32.73
632,32.71
636,32.68
640,32.61
644,32.55
648,32.54
652,32.5
656,32.44
660,32.38
664,32.38
668,32.34
672,32.3
676,32.27
680,32.2
684,32.17
688,32.17
692,32.16
696,32.14
700,32.12
704,32.09
708,32.06
712,32.05
716,32
720,31.98
724,31.94
728,31.85
732,31.81
736,31.8
740,31.72
744,31.63
748,31.57
752,31.55
756,31.51
760,31.44
764,31.36
768,31.26
772,31.19
776,31.15
780,31.11
784,31.09
788,30.99
792,30.86
796,30.77
800,30.74
804,30.7
808,30.69
812,30.71
816,30.71
820,30.51
824,30.43
828,30.31
832,30.18
836,30.04
840,29.92
844,29.83
848,29.73
852,29.6
856,29.5
860,29.39
864,29.28
868,29.16
872,29.04
876,28.94
880,28.85
884,28.77
888,28.71
892,28.64
896,28.58
900,28.52
904,28.48
908,28.44
912,28.39
916,28.34
920,28.28
924,28.21
928,28.17
932,28.15
936,28.14
940,28.12
944,28.07
948,28.01
952,27.97
956,27.92
960,27.88
964,27.85
968,27.81
972,27.76
976,27.71
980,27.67
984,27.62
988,27.56
992,27.5
996,27.45
1000,27.41
1004,27.39
1008,27.36
1012,27.29
1016,27.22
1020,27.16
1024,27.12
1028,27.07
1032,27.02
1036,26.99
1040,26.99
1044,26.98
1048,26.95
1052,26.91
1056,26.87
1060,26.82
1064,26.78
1068,26.74
1072,26.68
1076,26.61
1080,26.58
1084,26.56
1088,26.52
1092,26.44
1096,26.34
1100,26.27
1104,26.23
1108,26.19
1112,26.16
1116,26.1
1120,26.05
1124,25.99
1128,25.94
1132,25.9
1136,25.85
1140,25.79
1144,25.73
1148,25.67
1152,25.62
1156,25.57
1160,25.54
1164,25.51
1168,25.47
1172,25.42
1176,25.36
1180,25.31
1184,25.28
1188,25.25
1192,25.22
1196,25.18
1200,25.12
1204,25.05
1208,25
1212,24.96
1216,24.92
1220,24.89
1224,24.86
1228,24.8
1232,24.73
1236,24.67
1240,24.62
1244,24.58
1248,24.52
1252,24.48
1256,24.43
1260,24.37
1264,24.31
1268,24.24
1272,24.19
1276,24.2
1280,24.21
1284,24.2
1288,24.15
1292,24.08
1296,24.02
1300,24
1304,23.98
1308,23.94
1312,23.9
1316,23.84
1320,23.79
1324,23.76
1328,23.73
1332,23.71
1336,23.7
1340,23.7
1344,23.69
1348,23.62
1352,23.53
1356,23.47
1360,23.44
1364,23.43
1368,23.41
1372,23.38
1376,23.33
1380,23.3
1384,23.25
1388,23.17
1392,23.1
1396,23.03
1400,22.95
1404,22.87
1408,22.81
1412,22.76
1416,22.73
1420,22.7
1424,22.66
1428,22.64
1432,22.63
1436,22.61
1440,22.53
1444,22.42
1448,22.35
1452,22.33
1456,22.36
1460,22.39
1464,22.39
1468,22.38
1472,22.36
1476,22.33
1480,22.29
1484,22.25
1488,22.23
1492,22.25
1496,22.23
1500,22.22
1504,22.22
1508,22.25
1512,22.27
1516,22.28
1520,22.28
1524,22.3
1528,22.3
1532,22.27
1536,22.23
1540,22.22
1544,22.2
1548,22.18
1552,22.18
1556,22.2
1560,22.24
1564,22.28
1568,22.3
1572,22.33
1576,22.33
1580,22.33
1584,22.32
1588,22.29
1592,22.26
1596,22.22
1600,22.2
1604,22.19
1608,22.18
1612,22.2
1616,22.23
1620,22.25
1624,22.25
1628,22.28
1632,22.31
1636,22.33
1640,22.35
1644,22.34
1648,22.33
1652,22.36
1656,22.36
1660,22.37
1664,22.35
1668,22.32
1672,22.32
1676,22.33
1680,22.32
1684,22.32
1688,22.33
1692,22.35
1696,22.35
1700,22.35
1704,22.37
1708,22.38
1712,22.32
1716,22.28
1720,22.25
1724,22.21
1728,22.19
1732,22.19
1736,22.2
1740,22.21
1744,22.23
1748,22.23
1752,22.24
1756,22.25
1760,22.25
1764,22.26
1768,22.26
1772,22.23
1776,22.2
1780,22.16
1784,22.15
1788,22.13
1792,22.13
1796,22.15
1800,22.15
1804,22.14
1808,22.11
1812,22.09
1816,22.08
1820,22.07
1824,22.09
1828,22.07
1832,22.03
1836,21.99
1840,21.97
1844,21.98
1848,22
1852,22.03
1856,22.03
1860,22.01
1864,21.97
1868,21.94
1872,21.9
1876,21.85
1880,21.76
1884,21.66
1888,21.58
1892,21.48
1896,21.37
1900,21.26
1904,21.16
1908,21.04
1912,20.92
1916,20.79
1920,20.7
1924,20.54
1928,20.34
1932,20.15
1936,20.02
1940,19.91
1944,19.86
1948,19.86
1952,19.95
1956,20.09
1960,20.22
1964,20.31
1968,20.34
1972,20.38
1976,20.43
1980,20.52
1984,20.63
1988,20.77
1992,20.89
1996,21.02
2000,21.14
2004,21.25
2008,21.33
2012,21.37
2016,21.44
2020,21.49
2024,21.53
2028,21.6
2032,21.66
2036,21.7
2040,21.74
2044,21.77
2048,21.79
2052,21.79
2056,21.8
2060,21.77
2064,21.73
2068,21.68
2072,21.66
2076,21.66
2080,21.64
2084,21.61
2088,21.58
2092,21.53
2096,21.54
2100,21.57
2104,21.58
2108,21.56
2112,21.55
2116,21.55
2120,21.53
2124,21.57
2128,21.56
2132,21.56
2136,21.55
2140,21.54
2144,21.5
2148,21.48
2152,21.48
2156,21.45
2160,21.42
2164,21.36
2168,21.3
2172,21.28
2176,21.26
2180,21.23
2184,21.19
2188,21.17
2192,21.13
2196,21.06
2200,21.02
2204,21.01
2208,20.99
2212,20.98
2216,21.01
2220,21.06
2224,21.13
2228,21.19
2232,21.23
2236,21.26
2240,21.3
2244,21.31
2248,21.32
2252,21.34
2256,21.32
2260,21.28
2264,21.27
2268,21.31
2272,21.36
2276,21.41
2280,21.43
2284,21.46
2288,21.45
2292,21.4
2296,21.31
2300,21.26
2304,21.22
2308,21.2
2312,21.19
2316,21.19
2320,21.18
2324,21.18
2328,21.21
2332,21.23
2336,21.22
2340,21.22
2344,21.19
2348,21.16
2352,21.14
2356,21.07
2360,21.07
2364,20.97
2368,20.87
2372,20.81
2376,20.75
2380,20.66
2384,20.62
2388,20.52
2392,20.38
2396,20.24
2400,20.12
2404,20.05
2408,19.98
2412,19.87
2416,19.73
2420,19.73
2424,19.73
2428,19.71
2432,19.66
2436,19.67
2440,19.68
2444,19.67
2448,19.65
2452,19.67
2456,19.69
2460,19.64
2464,19.68
2468,19.67
2472,19.61
2476,19.56
2480,19.57
2484,19.6
2488,19.66
2492,19.72
2496,19.78
2500,19.85
