Wavelength (nm),Reflectance (%)
444,52.49
448,51.63
452,50.78
456,50.71
460,51.19
464,51.92
468,52.74
472,53.72
476,55.65
480,58.03
484,61.12
488,63.48
492,65.44
496,67.17
500,69.07
504,70.21
508,71.38
512,72.38
516,73.35
520,74.29
524,74.89
528,75.41
532,75.84
536,76.14
540,76.56
544,77.04
548,77.83
552,78.75
556,79.3
560,79.5
564,79.58
568,79.64
572,79.7
576,80.13
580,80.63
584,81.01
588,81.25
592,81.01
596,80.67
600,80.54
604,80.49
608,80.51
612,80.91
616,81.33
620,81.48
624,81.47
628,81.41
632,81.44
636,81.74
640,82.12
644,82.56
648,82.76
652,83.23
656,83.81
660,84.19
664,84.92
668,85.64
672,86.42
676,87.13
680,87.78
684,88.41
688,89.17
692,89.9
696,90.55
700,91.08
704,91.57
708,92.05
712,92.49
716,92.93
720,93.51
724,94.18
728,94.81
732,95.02
736,95.15
740,95.28
744,95.47
748,95.57
752,95.6
756,95.46
760,95.2
764,95.05
768,95.03
772,95.08
776,95.14
780,95.27
784,95.27
788,95.09
792,94.96
796,94.7
800,94.49
804,94.14
808,93.88
812,94.24
816,94.19
820,94.39
824,94.43
828,94
832,93.6
836,93.28
840,93.11
844,92.81
848,92.53
852,92.23
856,92.29
860,92.25
864,92.25
868,92.36
872,92.41
876,92.22
880,91.86
884,91.42
888,90.85
892,90.27
896,89.79
900,88.95
904,88.05
908,87.18
912,86.31
916,85.6
920,84.97
924,83.98
928,82.95
932,81.88
936,80.83
940,79.99
944,79.46
948,79.46
952,79.16
956,78.61
960,78
964,77.48
968,77.01
972,76.47
976,75.98
980,75.53
984,75.03
988,74.5
992,73.97
996,73.55
1000,73.14
1004,72.75
1008,72.3
1012,71.81
1016,71.39
1020,70.89
1024,70.57
1028,70.22
1032,69.83
1036,69.58
1040,69.37
1044,69.17
1048,68.94
1052,68.81
1056,68.7
1060,68.57
1064,68.48
1068,68.37
1072,68.28
1076,68.21
1080,68.4
1084,68.6
1088,68.59
1092,68.6
1096,68.85
1100,69.21
1104,69.59
1108,69.98
1112,70.34
1116,70.55
1120,70.77
1124,71.07
1128,71.68
1132,72.31
1136,72.83
1140,73.22
1144,73.78
1148,74.4
1152,75.16
1156,75.93
1160,76.58
1164,77.16
1168,77.95
1172,78.86
1176,79.75
1180,80.55
1184,81.16
1188,82.03
1192,82.98
1196,83.71
1200,84.62
1204,85.6
1208,86.85
1212,87.66
1216,88.61
1220,89.56
1224,90.41
1228,91.08
1232,91.86
1236,92.88
1240,93.77
1244,94.52
1248,94.88
1252,95.42
1256,96.24
1260,96.54
1264,96.77
1268,97.15
1272,97.83
1276,98.15
1280,98.33
1284,98.57
1288,98.71
1292,99.05
1296,99.33
1300,99.33
1304,99.31
1308,99.09
1312,98.95
1316,98.82
1320,99.09
1324,99.34
1328,99.21
1332,98.96
1336,99.02
1340,99.23
1344,99.28
1348,99.31
1352,99.26
1356,99.29
1360,99.48
1364,99.9
1368,100
1372,99.86
1376,99.74
1380,99.65
1384,99.35
1388,98.96
1392,98.7
1396,97.73
1400,97.02
1404,96.54
1408,96.21
1412,96.06
1416,95.44
1420,95.19
1424,95.05
1428,94.79
1432,94.78
1436,94.76
1440,94.62
1444,94.66
1448,94.65
1452,94.4
1456,94.29
1460,94.22
1464,93.84
1468,93.55
1472,93.55
1476,93.17
1480,92.77
1484,92.26
1488,91.84
1492,91.27
1496,90.35
1500,89.35
1504,88.49
1508,87.29
1512,85.99
1516,84.78
1520,83.07
1524,81.73
1528,80.18
1532,78.87
1536,77.46
1540,76.34
1544,75.28
1548,74.54
1552,74.08
1556,74.06
1560,74.47
1564,75.11
1568,76.28
1572,77.56
1576,78.89
1580,79.92
1584,80.93
1588,81.73
1592,82.47
1596,83.11
1600,83.76
1604,84.38
1608,84.38
1612,84.44
1616,84.82
1620,85.19
1624,85.35
1628,85.51
1632,85.9
1636,86.29
1640,86.75
1644,87.23
1648,87.53
1652,87.87
1656,88.25
1660,88.49
1664,88.67
1668,88.88
1672,88.98
1676,89.19
1680,89.29
1684,89.3
1688,89.19
1692,89.23
1696,89.44
1700,89.68
1704,90.04
1708,90.24
1712,90.29
1716,90.48
1720,90.89
1724,91.28
1728,91.55
1732,91.76
1736,91.82
1740,91.94
1744,92.15
1748,92.43
1752,92.85
1756,93.23
1760,93.56
1764,93.62
1768,93.46
1772,93.34
1776,93.66
1780,93.87
1784,94.04
1788,94.13
1792,94.22
1796,94.31
1800,94.01
1804,93.74
1808,93.12
1812,92.13
1816,90.56
1820,88.75
1824,87.08
1828,86.28
1832,86.43
1836,87.27
1840,88.71
1844,90.22
1848,91.57
1852,92.37
1856,92.67
1860,92.87
1864,92.48
1868,91.46
1872,90.23
1876,88.96
1880,87.95
1884,86.99
1888,86.1
1892,84.93
1896,83.49
1900,81.93
1904,80.29
1908,78.82
1912,77.58
1916,76.95
1920,76.5
1924,76.32
1928,76.36
1932,76.45
1936,76.7
1940,76.95
1944,77.29
1948,77.5
1952,77.89
1956,78.45
1960,79.34
1964,80.53
1968,81.88
1972,83.74
1976,85.13
1980,86.38
1984,87.34
1988,88.24
1992,89.03
1996,89.85
2000,90.62
2004,91.43
2008,92.12
2012,92.88
2016,93.24
2020,93.51
2024,93.87
2028,94.38
2032,94.79
2036,94.81
2040,95.21
2044,95.37
2048,95.87
2052,96.52
2056,96.92
2060,97.43
2064,97.49
2068,97.31
2072,97.14
2076,97.14
2080,97.21
2084,97.17
2088,97.14
2092,96.72
2096,96.62
2100,96.24
2104,95.86
2108,95.58
2112,95.16
2116,94.74
2120,94.33
2124,93.89
2128,93.47
2132,93.03
2136,92.6
2140,92.17
2144,91.92
2148,91.58
2152,91.09
2156,90.53
2160,89.77
2164,89.05
2168,88.04
2172,86.74
2176,85.33
2180,84.05
2184,82.73
2188,81.44
2192,80.23
2196,79.02
