Wavelength (nm),Reflectance (%)
448,52.29
452,52.6
456,52.77
460,52.83
464,53.13
468,53.12
472,53.22
476,53.58
480,53.68
484,53.66
488,53.78
492,53.99
496,54.03
500,54.24
504,54.62
508,54.88
512,54.85
516,54.94
520,54.99
524,55.08
528,55.06
532,54.91
536,54.89
540,55.04
544,54.96
548,54.91
552,54.75
556,54.64
560,54.68
564,54.67
568,54.54
572,54.36
576,54.17
580,54.08
584,53.99
588,53.82
592,53.7
596,53.42
600,53.28
604,53.31
608,53.27
612,52.96
616,52.9
620,52.88
624,52.72
628,52.62
632,52.41
636,52.33
640,52.23
644,52.09
648,51.92
652,51.73
656,51.6
660,51.5
664,51.43
668,51.37
672,51.29
676,51.14
680,51.07
684,50.98
688,50.77
692,50.57
696,50.63
700,50.62
704,50.34
708,50.26
712,50.41
716,50.2
720,50.18
724,50.03
728,50.08
732,50.08
736,50.03
740,49.98
744,49.94
748,49.89
752,49.86
756,49.82
760,49.79
764,49.86
768,49.93
772,49.94
776,49.96
780,49.99
784,50.01
788,49.99
792,49.97
796,49.99
800,49.98
804,49.91
808,50.02
812,50.14
816,50.1
820,50.08
824,50.08
828,50.13
832,50.13
836,50.04
840,49.64
844,49.81
848,49.75
852,49.63
856,49.65
860,49.53
864,49.41
868,49.38
872,49.38
876,49.26
880,49.24
884,49.23
888,49.16
892,49.1
896,49.08
900,49.15
904,49.15
908,49.08
912,49.04
916,49.07
920,49.07
924,48.98
928,49.05
932,49.08
936,49.03
940,49.04
944,49.1
948,49.14
952,49.1
956,49.19
960,49.15
964,49.11
968,49.27
972,49.43
976,49.62
980,49.74
984,49.85
988,49.95
992,50.03
996,50.1
1000,50.17
1004,50.19
1008,50.28
1012,50.33
1016,50.46
1020,50.5
1024,50.44
1028,50.43
1032,50.45
1036,50.48
1040,50.59
1044,50.67
1048,50.55
1052,50.51
1056,50.6
1060,50.52
1064,50.56
1068,50.55
1072,50.59
1076,50.7
1080,50.61
1084,50.55
1088,50.58
1092,50.6
1096,50.68
1100,50.63
1104,50.53
1108,50.58
1112,50.58
1116,50.71
1120,50.71
1124,50.58
1128,50.59
1132,50.55
1136,50.66
1140,50.75
1144,50.54
1148,50.46
1152,50.51
1156,50.61
1160,50.44
1164,50.43
1168,50.46
1172,50.5
1176,50.64
1180,50.6
1184,50.55
1188,50.55
1192,50.64
1196,50.72
1200,50.6
1204,50.61
1208,50.72
1212,50.67
1216,50.58
1220,50.67
1224,50.52
1228,50.59
1232,50.62
1236,50.42
1240,50.39
1244,50.44
1248,50.66
1252,50.79
1256,50.7
1260,50.7
1264,50.71
1268,50.78
1272,50.81
1276,50.78
1280,50.72
1284,50.66
1288,50.62
1292,50.37
1296,50.21
1300,50.15
1304,49.98
1308,49.93
1312,49.77
1316,49.86
1320,49.61
1324,49.5
1328,49.38
1332,49.37
1336,49.15
1340,48.98
1344,48.85
1348,48.5
1352,47.89
1356,47.26
1360,46.82
1364,46.51
1368,46.23
1372,45.63
1376,44.72
1380,43.26
1384,41.51
1388,39.75
1392,38.42
1396,37.9
1400,37.85
1404,37.98
1408,37.73
1412,36.66
1416,36.09
1420,37.63
1424,40.2
1428,42.16
1432,43.25
1436,44.06
1440,44.67
1444,45.15
1448,45.51
1452,45.76
1456,45.94
1460,46.07
1464,46.21
1468,46.28
1472,46.46
1476,46.75
1480,46.97
1484,47.25
1488,47.49
1492,47.65
1496,47.82
1500,48.05
1504,48.22
1508,48.4
1512,48.46
1516,48.62
1520,48.74
1524,48.87
1528,49.02
1532,49.16
1536,49.23
1540,49.31
1544,49.51
1548,49.7
1552,49.67
1556,49.67
1560,49.84
1564,50.05
1568,50.01
1572,49.98
1576,50.1
1580,50.08
1584,50.21
1588,50.29
1592,50.23
1596,50.14
1600,50.2
1604,50.31
1608,50.29
1612,50.42
1616,50.26
1620,50.26
1624,50.33
1628,50.3
1632,50.27
1636,50.31
1640,50.27
1644,50.21
1648,50.25
1652,50.17
1656,50.18
1660,50.18
1664,50.19
1668,50.16
1672,50.17
1676,50.23
1680,50.14
1684,49.99
1688,49.94
1692,49.89
1696,49.95
1700,49.86
1704,49.92
1708,49.88
1712,49.75
1716,49.68
1720,49.59
1724,49.5
1728,49.4
1732,49.4
1736,49.35
1740,49.23
1744,49.14
1748,49.06
1752,48.99
1756,48.79
1760,48.68
1764,48.57
1768,48.44
1772,48.33
1776,48.14
1780,48.07
1784,47.92
1788,47.81
1792,47.7
1796,47.55
1800,47.52
1804,47.43
1808,47.39
1812,47.28
1816,47.14
1820,47.05
1824,46.99
1828,47
