Wavelength (nm),Reflectance (%)
450,51.19
451,51.5
452,51.8
453,52.09
454,52.38
455,52.66
456,52.93
457,53.19
458,53.46
459,53.7
460,53.95
461,54.19
462,54.42
463,54.65
464,54.87
465,55.09
466,55.3
467,55.5
468,55.69
469,55.88
470,56.07
471,56.25
472,56.42
473,56.58
474,56.74
475,56.9
476,57.06
477,57.2
478,57.34
479,57.48
480,57.61
481,57.73
482,57.85
483,57.97
484,58.09
485,58.2
486,58.3
487,58.4
488,58.5
489,58.59
490,58.68
491,58.77
492,58.85
493,58.93
494,59
495,59.07
496,59.14
497,59.21
498,59.28
499,59.34
500,59.4
501,59.46
502,59.51
503,59.56
504,59.61
505,59.65
506,59.7
507,59.74
508,59.79
509,59.83
510,59.87
511,59.9
512,59.93
513,59.96
514,59.99
515,60.03
516,60.06
517,60.08
518,60.11
519,60.13
520,60.15
521,60.17
522,60.19
523,60.21
524,60.23
525,60.25
526,60.27
527,60.28
528,60.29
529,60.31
530,60.32
531,60.33
532,60.34
533,60.35
534,60.36
535,60.36
536,60.36
537,60.37
538,60.37
539,60.38
540,60.38
541,60.37
542,60.37
543,60.37
544,60.37
545,60.36
546,60.36
547,60.36
548,60.35
549,60.35
550,60.34
551,60.33
552,60.32
553,60.31
554,60.3
555,60.29
556,60.28
557,60.27
558,60.26
559,60.25
560,60.24
561,60.23
562,60.22
563,60.21
564,60.2
565,60.19
566,60.18
567,60.18
568,60.17
569,60.16
570,60.15
571,60.14
572,60.14
573,60.13
574,60.12
575,60.12
576,60.12
577,60.12
578,60.11
579,60.11
580,60.11
581,60.1
582,60.1
583,60.1
584,60.1
585,60.1
586,60.11
587,60.11
588,60.11
589,60.12
590,60.12
591,60.12
592,60.13
593,60.13
594,60.14
595,60.14
596,60.15
597,60.16
598,60.17
599,60.18
600,60.19
601,60.2
602,60.21
603,60.22
604,60.24
605,60.25
606,60.27
607,60.28
608,60.3
609,60.32
610,60.33
611,60.35
612,60.37
613,60.39
614,60.42
615,60.44
616,60.46
617,60.49
618,60.51
619,60.53
620,60.56
621,60.59
622,60.62
623,60.65
624,60.68
625,60.7
626,60.73
627,60.76
628,60.79
629,60.82
630,60.85
631,60.88
632,60.91
633,60.95
634,60.97
635,61.01
636,61.04
637,61.07
638,61.1
639,61.13
640,61.16
641,61.19
642,61.22
643,61.24
644,61.27
645,61.3
646,61.33
647,61.36
648,61.39
649,61.42
650,61.44
651,61.48
652,61.5
653,61.53
654,61.55
655,61.58
656,61.61
657,61.63
658,61.66
659,61.68
660,61.71
661,61.73
662,61.76
663,61.78
664,61.8
665,61.82
666,61.85
667,61.87
668,61.89
669,61.91
670,61.93
671,61.95
672,61.97
673,61.99
674,62.01
675,62.03
676,62.05
677,62.07
678,62.09
679,62.11
680,62.13
681,62.15
682,62.17
683,62.18
684,62.2
685,62.22
686,62.24
687,62.26
688,62.28
689,62.3
690,62.32
691,62.34
692,62.36
693,62.37
694,62.39
695,62.41
696,62.42
697,62.44
698,62.46
699,62.48
700,62.5
701,62.51
702,62.53
703,62.55
704,62.56
705,62.57
706,62.59
707,62.6
708,62.62
709,62.63
710,62.65
711,62.66
712,62.68
713,62.69
714,62.71
715,62.72
716,62.73
717,62.74
718,62.75
719,62.76
720,62.78
721,62.79
722,62.8
723,62.81
724,62.82
725,62.83
726,62.84
727,62.85
728,62.87
729,62.88
730,62.88
731,62.89
732,62.9
733,62.9
734,62.91
735,62.91
736,62.92
737,62.93
738,62.94
739,62.95
740,62.95
741,62.96
742,62.97
743,62.97
744,62.98
745,62.99
746,62.99
747,63
748,63
749,63
750,63
751,63.01
752,63.01
753,63.02
754,63.02
755,63.02
756,63.02
757,63.02
758,63.02
759,63.02
760,63.03
761,63.03
762,63.02
763,63.02
764,63.02
765,63.02
766,63.02
767,63.01
768,63.01
769,63.01
770,63
771,63
772,63
773,62.99
774,62.99
775,62.98
776,62.98
777,62.97
778,62.97
779,62.97
780,62.97
781,62.97
782,62.96
783,62.96
784,62.96
785,62.96
786,62.96
787,62.96
788,62.95
789,62.95
790,62.95
791,62.95
792,62.95
793,62.95
