Wavelength (nm),Reflectance (%)
448,6.06
452,4.39
456,3.02
460,1.95
464,1.19
468,0.73
472,0.63
476,0.43
480,0.17
484,0.18
488,0.13
492,0
496,0.12
500,0.27
504,0.43
508,0.69
512,1.04
516,1.84
520,2.66
524,3.53
528,4.75
532,6.14
536,7.7
540,9.49
544,11.5
548,13.67
552,15.99
556,18.42
560,20.96
564,23.6
568,26.17
572,28.65
576,30.98
580,33.12
584,35.11
588,36.91
592,38.5
596,39.85
600,40.92
604,41.81
608,42.48
612,43.04
616,43.5
620,43.87
624,44.11
628,44.29
632,44.45
636,44.52
640,44.62
644,44.76
648,44.91
652,45.1
656,45.35
660,45.61
664,45.96
668,46.28
672,46.67
676,47.08
680,47.52
684,48.03
688,48.56
692,49.15
696,49.78
700,50.42
704,51.08
708,51.81
712,52.54
716,53.3
720,54.03
724,54.78
728,55.49
732,56.12
736,56.69
740,57.2
744,57.63
748,57.97
752,58.23
756,58.4
760,58.43
764,58.36
768,58.21
772,58
776,57.69
780,57.31
784,56.86
788,56.36
792,55.81
796,55.21
800,54.62
804,53.97
808,53.28
812,52.56
816,51.86
820,51.15
824,50.41
828,49.7
832,49
836,48.36
840,47.74
844,47.18
848,46.63
852,46.08
856,45.56
860,45.08
864,44.63
868,44.16
872,43.72
876,43.28
880,42.93
884,42.65
888,42.35
892,42.16
896,42.04
900,41.96
904,41.86
908,41.83
912,41.65
916,41.52
920,41.44
924,41.44
928,41.49
932,41.55
936,41.6
940,41.69
944,41.85
948,41.99
952,42.19
956,42.38
960,42.6
964,42.87
968,43.12
972,43.4
976,43.69
980,44.03
984,44.39
988,44.75
992,45.13
996,45.49
1000,45.87
1004,46.27
1008,46.71
1012,47.19
1016,47.67
1020,48.16
1024,48.67
1028,49.2
1032,49.74
1036,50.32
1040,50.93
1044,51.57
1048,52.23
1052,52.9
1056,53.62
1060,54.34
1064,55.08
1068,55.84
1072,56.62
1076,57.41
1080,58.2
1084,59.02
1088,59.92
1092,60.84
1096,61.75
1100,62.69
1104,63.65
1108,64.59
1112,65.56
1116,66.56
1120,67.6
1124,68.64
1128,69.67
1132,70.72
1136,71.76
1140,72.81
1144,73.86
1148,74.92
1152,75.97
1156,77.04
1160,78.1
1164,79.13
1168,80.17
1172,81.19
1176,82.15
1180,83.11
1184,84.01
1188,84.89
1192,85.72
1196,86.52
1200,87.33
1204,88.12
1208,88.88
1212,89.63
1216,90.36
1220,91.1
1224,91.8
1228,92.43
1232,93.02
1236,93.58
1240,94.12
1244,94.63
1248,95.14
1252,95.65
1256,96.09
1260,96.46
1264,96.78
1268,97.06
1272,97.37
1276,97.64
1280,97.92
1284,98.15
1288,98.34
1292,98.53
1296,98.7
1300,98.89
1304,99.09
1308,99.28
1312,99.45
1316,99.6
1320,99.72
1324,99.82
1328,99.91
1332,99.99
1336,100
1340,99.94
1344,99.82
1348,99.66
1352,99.52
1356,99.43
1360,99.47
1364,99.58
1368,99.65
1372,99.65
1376,99.62
1380,99.48
1384,99.25
1388,98.96
1392,98.62
1396,98.18
1400,97.63
1404,97.09
1408,96.64
1412,96.32
1416,96.11
1420,96.04
1424,96.07
1428,96.15
1432,96.2
1436,96.26
1440,96.3
1444,96.33
1448,96.34
1452,96.36
1456,96.36
1460,96.35
1464,96.35
1468,96.37
1472,96.42
1476,96.48
1480,96.57
1484,96.67
1488,96.73
1492,96.77
1496,96.81
1500,96.83
1504,96.83
1508,96.83
1512,96.83
1516,96.82
1520,96.82
1524,96.82
1528,96.84
1532,96.85
1536,96.8
1540,96.79
1544,96.76
1548,96.74
1552,96.72
1556,96.71
1560,96.69
1564,96.66
1568,96.59
1572,96.54
1576,96.5
1580,96.46
1584,96.41
1588,96.33
1592,96.24
1596,96.14
1600,96.01
1604,95.87
1608,95.69
1612,95.5
1616,95.39
1620,95.28
1624,95.17
1628,95.17
1632,95.26
1636,95.27
1640,95.22
1644,95.14
1648,95.02
1652,94.88
1656,94.72
1660,94.51
1664,94.42
1668,94.39
1672,94.38
1676,94.39
1680,94.37
1684,94.35
1688,94.23
1692,94.08
1696,93.94
1700,93.82
1704,93.74
1708,93.66
1712,93.59
1716,93.49
1720,93.37
1724,93.21
1728,93.05
1732,92.87
1736,92.68
1740,92.5
1744,92.33
1748,92.16
1752,92.04
1756,91.93
1760,91.85
1764,91.75
1768,91.64
1772,91.55
1776,91.43
1780,91.33
1784,91.25
1788,91.23
1792,91.21
1796,91.17
1800,91.12
1804,91.08
1808,90.99
1812,90.91
1816,90.78
1820,90.7
1824,90.55
1828,90.39
1832,90.25
1836,90.22
1840,90.17
1844,90.18
1848,90.15
1852,90.11
1856,89.87
1860,89.57
1864,89.3
1868,89.03
1872,88.77
1876,88.5
1880,88.16
1884,87.69
1888,86.96
1892,86
1896,84.97
1900,83.9
1904,82.86
1908,81.92
1912,81.12
1916,80.52
1920,80.05
1924,79.71
1928,79.45
1932,79.27
1936,79.18
1940,79.14
1944,79.12
1948,79.17
1952,79.32
1956,79.49
1960,79.66
1964,79.82
1968,79.95
1972,80.12
1976,80.27
1980,80.53
1984,80.87
1988,81.28
1992,81.63
1996,82
2000,82.24
2004,82.46
2008,82.69
2012,82.95
2016,83.25
2020,83.54
2024,83.79
2028,84.03
2032,84.28
2036,84.49
2040,84.65
2044,84.81
2048,84.97
2052,85.11
2056,85.24
2060,85.4
2064,85.59
2068,85.8
2072,85.91
2076,85.99
2080,86.03
2084,86.07
2088,86.12
2092,86.17
2096,86.23
2100,86.33
2104,86.39
2108,86.5
2112,86.6
2116,86.76
2120,86.95
2124,87.12
2128,87.22
2132,87.16
2136,87
2140,86.71
2144,86.38
2148,86.01
2152,85.65
2156,85.27
2160,84.88
2164,84.31
2168,83.74
2172,83.11
2176,82.43
2180,81.73
2184,81.01
2188,80.31
2192,79.68
2196,79.08
2200,78.6
2204,78.28
2208,78.04
2212,77.91
2216,77.83
2220,77.77
2224,77.66
2228,77.54
2232,77.35
2236,77.17
2240,76.94
2244,76.72
2248,76.51
2252,76.31
2256,76.11
2260,75.9
2264,75.7
2268,75.49
2272,75.31
2276,75.08
2280,74.85
2284,74.67
2288,74.46
2292,74.29
2296,74.07
2300,73.83
2304,73.57
2308,73.28
2312,72.95
2316,72.63
2320,72.36
2324,72.07
2328,71.85
2332,71.58
2336,71.33
2340,71.02
2344,70.78
2348,70.53
2352,70.32
2356,70.12
2360,69.92
2364,69.72
2368,69.52
2372,69.29
2376,69.08
2380,68.97
2384,68.86
2388,68.76
2392,68.65
2396,68.51
2400,68.36
2404,68.2
2408,68.01
2412,67.84
2416,67.67
2420,67.51
2424,67.36
2428,67.21
2432,67.09
2436,67.02
2440,66.93
2444,66.85
2448,66.77
2452,66.69
2456,66.62
2460,66.55
2464,66.5
2468,66.51
2472,66.56
2476,66.59
2480,66.63
2484,66.68
2488,66.81
2492,66.98
2496,67.07
2500,67.19
