Wavelength (nm),Reflectance (%)
448,45.78
452,45.95
456,46.13
460,46.36
464,46.59
468,46.67
472,46.78
476,46.98
480,47.37
484,47.75
488,48.08
492,48.4
496,48.71
500,48.97
504,49.14
508,49.3
512,49.5
516,49.59
520,49.78
524,49.95
528,50.11
532,50.18
536,50.33
540,50.5
544,50.64
548,50.88
552,51.16
556,51.33
560,51.62
564,51.85
568,52.2
572,52.54
576,52.83
580,53.04
584,53.15
588,53.28
592,53.44
596,53.61
600,53.73
604,53.76
608,53.87
612,54.04
616,54.21
620,54.32
624,54.51
628,54.55
632,54.57
636,54.7
640,54.8
644,54.76
648,54.84
652,54.96
656,55.02
660,55.05
664,55.08
668,55.14
672,55.27
676,55.38
680,55.43
684,55.49
688,55.59
692,55.67
696,55.77
700,55.9
704,56.03
708,56.04
712,56.03
716,56.11
720,56.13
724,56.3
728,56.31
732,56.28
736,56.29
740,56.36
744,56.37
748,56.33
752,56.32
756,56.44
760,56.45
764,56.42
768,56.46
772,56.5
776,56.52
780,56.45
784,56.43
788,56.43
792,56.31
796,56.17
800,56.17
804,56.1
808,56.03
812,55.98
816,55.86
820,55.75
824,55.68
828,55.59
832,55.51
836,55.44
840,55.26
844,55.12
848,54.97
852,54.86
856,54.68
860,54.68
864,54.68
868,54.68
872,54.64
876,54.51
880,54.44
884,54.39
888,54.33
892,54.35
896,54.29
900,54.22
904,54.15
908,54.06
912,54.03
916,54.01
920,53.94
924,53.92
928,53.9
932,53.89
936,53.88
940,53.79
944,53.73
948,53.7
952,53.66
956,53.56
960,53.45
964,53.36
968,53.4
972,53.49
976,53.53
980,53.49
984,53.46
988,53.42
992,53.39
996,53.29
1000,53.17
1004,53.01
1008,52.82
1012,52.66
1016,52.63
1020,52.75
1024,52.94
1028,53.12
1032,53.27
1036,53.34
1040,53.35
1044,53.39
1048,53.43
1052,53.47
1056,53.53
1060,53.55
1064,53.57
1068,53.59
1072,53.58
1076,53.57
1080,53.57
1084,53.62
1088,53.64
1092,53.68
1096,53.76
1100,53.81
1104,53.89
1108,53.96
1112,54.04
1116,54.11
1120,54.19
1124,54.26
1128,54.35
1132,54.45
1136,54.56
1140,54.68
1144,54.74
1148,54.8
1152,54.86
1156,54.91
1160,55.03
1164,55.16
1168,55.27
1172,55.38
1176,55.47
1180,55.61
1184,55.69
1188,55.78
1192,55.88
1196,56.04
1200,56.19
1204,56.32
1208,56.43
1212,56.61
1216,56.81
1220,57
1224,57.16
1228,57.27
1232,57.37
1236,57.42
1240,57.49
1244,57.59
1248,57.69
1252,57.81
1256,57.83
1260,57.85
1264,57.78
1268,57.68
1272,57.45
1276,56.99
1280,56.26
1284,55.46
1288,55.08
1292,55.18
1296,55.41
1300,55.58
1304,55.79
1308,56.17
1312,56.7
1316,57.13
1320,57.3
1324,57.38
1328,57.42
1332,57.48
1336,57.63
1340,57.84
1344,58.02
1348,58.1
1352,58.06
1356,57.97
1360,57.86
1364,57.7
1368,57.46
1372,57.17
1376,56.75
1380,56.14
1384,55.27
1388,53.97
1392,52.1
1396,49.79
1400,47.56
1404,45.73
1408,44.45
1412,43.79
1416,44.1
1420,45.1
1424,46.06
1428,46.29
1432,45.94
1436,45.7
1440,45.81
1444,45.84
1448,45.35
1452,44.34
1456,43.07
1460,41.38
1464,38.72
1468,34.51
1472,29.63
1476,26.15
1480,26.06
1484,29.26
1488,34.38
1492,39.42
1496,43.12
1500,45.57
1504,47.16
1508,48.41
1512,49.44
1516,50.29
1520,50.94
1524,51.43
1528,51.72
1532,51.84
1536,51.79
1540,51.7
1544,51.57
1548,51.45
1552,51.34
1556,51.23
1560,51.19
1564,51.24
1568,51.31
1572,51.39
1576,51.55
1580,51.77
1584,52.07
1588,52.36
1592,52.56
1596,52.69
1600,52.8
1604,52.92
1608,53.01
1612,53.01
1616,52.97
1620,52.97
1624,53.02
1628,53.07
1632,53.12
1636,53.16
1640,53.16
1644,53.15
1648,53.24
1652,53.27
1656,53.2
1660,53.11
1664,53.09
1668,53.16
1672,53.25
1676,53.32
1680,53.3
1684,53.24
1688,53.07
1692,52.93
1696,52.72
1700,52.52
1704,52.35
1708,52.2
1712,52.13
1716,52.02
1720,51.85
1724,51.6
1728,51.33
1732,51.1
1736,50.91
1740,50.8
1744,50.77
1748,50.81
1752,50.89
1756,50.99
1760,51.1
