Wavelength (nm),Reflectance (%)
448,61.5
452,62.12
456,62.79
460,63.52
464,63.9
468,64.36
472,64.73
476,65.44
480,66.36
484,67.27
488,68.13
492,68.94
496,69.74
500,70.71
504,71.62
508,72.36
512,72.76
516,73.01
520,73.28
524,73.76
528,74.37
532,74.71
536,74.87
540,75.03
544,75.33
548,75.65
552,75.86
556,76.09
560,76.33
564,76.53
568,76.75
572,76.72
576,76.89
580,76.74
584,76.51
588,76.55
592,76.64
596,76.61
600,76.64
604,76.35
608,76.38
612,76.57
616,76.58
620,76.36
624,76.37
628,76.62
632,76.73
636,76.72
640,76.81
644,76.99
648,77.17
652,77.4
656,77.64
660,77.92
664,78.07
668,78.36
672,78.68
676,79.21
680,79.42
684,79.67
688,79.98
692,80.52
696,80.82
700,81.15
704,81.36
708,81.78
712,82.15
716,82.22
720,82.35
724,82.36
728,82.47
732,82.71
736,82.91
740,82.85
744,83.07
748,83.03
752,82.84
756,82.74
760,82.85
764,82.96
768,82.96
772,82.73
776,82.47
780,82.23
784,81.87
788,81.51
792,81.34
796,81.21
800,81.07
804,80.61
808,80.08
812,79.91
816,79.83
820,79.58
824,79.4
828,79.17
832,78.83
836,78.34
840,78.09
844,77.83
848,77.62
852,77.5
856,77.63
860,77.82
864,77.98
868,78.17
872,78.17
876,78.17
880,78.17
884,78.23
888,78.22
892,78.23
896,78.25
900,78.29
904,78.4
908,78.46
912,78.36
916,78.34
920,78.35
924,78.19
928,78.14
932,77.96
936,77.72
940,77.39
944,77
948,76.55
952,76.11
956,75.77
960,75.39
964,74.99
968,74.45
972,73.85
976,73.34
980,72.92
984,72.35
988,71.83
992,71.29
996,70.75
1000,70.28
1004,69.83
1008,69.36
1012,68.82
1016,68.26
1020,67.93
1024,67.6
1028,67.18
1032,66.85
1036,66.51
1040,66.17
1044,65.87
1048,65.59
1052,65.42
1056,65.16
1060,65.1
1064,65.03
1068,64.97
1072,64.95
1076,64.92
1080,64.9
1084,64.87
1088,64.98
1092,65.11
1096,65.23
1100,65.39
1104,65.63
1108,65.95
1112,66.35
1116,66.78
1120,67.26
1124,67.8
1128,68.37
1132,68.85
1136,69.26
1140,69.7
1144,70.21
1148,70.77
1152,71.32
1156,71.84
1160,72.4
1164,72.99
1168,73.68
1172,74.4
1176,75.15
1180,75.96
1184,76.76
1188,77.59
1192,78.47
1196,79.53
1200,80.62
1204,81.63
1208,82.59
1212,83.61
1216,84.69
1220,85.77
1224,86.78
1228,87.72
1232,88.61
1236,89.48
1240,90.34
1244,91.12
1248,91.81
1252,92.44
1256,93.01
1260,93.58
1264,94.17
1268,94.73
1272,95.2
1276,95.61
1280,95.91
1284,96.22
1288,96.52
1292,96.8
1296,97.11
1300,97.23
1304,97.3
1308,97.41
1312,97.42
1316,97.41
1320,97.51
1324,97.7
1328,97.96
1332,98.22
1336,98.43
1340,98.51
1344,98.67
1348,98.86
1352,99.12
1356,99.36
1360,99.61
1364,99.86
1368,100
1372,99.95
1376,99.53
1380,98.37
1384,96.39
1388,94.41
1392,93.33
1396,93.13
1400,93.24
1404,93.16
1408,92.84
1412,92.54
1416,92.39
1420,92.38
1424,92.44
1428,92.52
1432,92.56
1436,92.57
1440,92.62
1444,92.65
1448,92.66
1452,92.66
1456,92.56
1460,92.42
1464,92.19
1468,91.96
1472,91.7
1476,91.41
1480,91.11
1484,90.74
1488,90.32
1492,89.74
1496,89.02
1500,88.2
1504,87.32
1508,86.26
1512,85.02
1516,83.53
1520,81.92
1524,80.24
1528,78.52
1532,76.78
1536,75.06
1540,73.34
1544,71.69
1548,70.18
1552,68.89
1556,67.96
1560,67.51
1564,67.54
1568,68.1
1572,69.24
1576,70.78
1580,72.38
1584,72.38
1588,73.28
1592,74.62
1596,76.27
1600,77.79
1604,79.33
1608,80.57
1612,81.46
1616,82.28
1620,83.17
1624,83.81
1628,84.48
1632,85.16
1636,85.77
1640,86.34
1644,87
1648,87.67
1652,88.36
1656,89
1660,89.55
1664,89.93
1668,90.12
1672,90.25
1676,90.36
1680,90.61
1684,90.86
1688,90.99
1692,91.17
1696,91.48
1700,91.97
1704,92.53
1708,93.1
1712,93.57
1716,93.83
1720,94.05
1724,94.25
1728,94.37
1732,94.49
1736,94.6
1740,94.71
1744,94.82
1748,94.93
1752,95.06
1756,95.19
1760,95.3
1764,95.42
1768,95.59
1772,95.63
1776,95.7
1780,95.87
1784,96.01
1788,96.13
1792,96.2
1796,96.14
1800,95.9
1804,95.5
1808,94.71
1812,93.29
1816,91.02
1820,88.2
1824,85.74
1828,84.65
1832,85.28
1836,87.02
1840,88.96
1844,90.67
1848,92.01
1852,92.89
1856,93.26
1860,93.15
1864,92.45
1868,91
1872,88.83
1876,86.27
1880,83.74
1884,81.63
1888,79.62
1892,77.47
1896,74.9
1900,72.35
1904,70.15
1908,68.66
1912,67.95
1916,67.76
1920,67.75
1924,67.72
1928,67.54
1932,67.24
1936,66.89
1940,66.61
1944,66.39
1948,66.28
1952,66.4
1956,66.73
1960,67.16
1964,68
1968,69.22
1972,70.55
1976,71.85
1980,73
1984,73.99
1988,74.87
1992,75.7
1996,76.5
2000,77.3
2004,78.15
2008,78.8
2012,79.42
2016,79.94
2020,80.61
2024,81.33
2028,82.08
2032,82.81
2036,83.47
2040,84.22
2044,84.99
2048,85.68
2052,86.14
2056,86.45
2060,86.71
2064,87
2068,87.28
2072,87.52
2076,87.76
2080,87.98
2084,88.09
2088,88.22
2092,88.18
2096,88
2100,87.8
2104,87.64
2108,87.69
2112,87.75
2116,87.65
2120,87.44
2124,87.27
2128,87.02
2132,86.57
2136,86.18
2140,85.97
2144,85.79
2148,85.49
2152,85.02
2156,84.44
2160,83.82
2164,83.16
2168,82.29
2172,81.19
2176,79.98
2180,78.66
2184,77.23
2188,75.66
2192,74.13
2196,72.71
2200,71.37
2204,70.08
2208,68.81
2212,67.43
2216,65.68
2220,63.48
2224,60.7
2228,57.34
2232,53.28
2236,48.32
2240,42.48
2244,36.21
2248,30.3
2252,26.16
2256,24.42
2260,25.09
2264,27.37
2268,30.08
2272,32.34
2276,33.41
2280,33.3
2284,32.12
2288,29.97
2292,27.42
2296,24.62
2300,21.72
2304,18.79
2308,15.94
2312,13.25
2316,10.83
2320,8.76
2324,6.93
2328,5.23
2332,3.63
2336,2.21
2340,1.1
2344,0.34
2348,0
2352,0.27
2356,1.56
2360,3.92
2364,7.52
2368,12.05
2372,17.16
2376,22.36
2380,27.23
2384,31.49
2388,35.19
2392,38.23
2396,40.93
2400,43.42
2404,45.64
2408,47.48
2412,48.88
2416,49.9
2420,50.63
2424,51.19
2428,51.61
2432,51.96
2436,52.16
2440,52.25
2444,52.25
2448,52.01
2452,51.65
2456,51.23
2460,50.71
2464,50.13
2468,49.45
2472,48.82
2476,48.28
2480,47.79
2484,47.39
2488,47.15
2492,47.02
2496,46.98
2500,47.1
