Wavelength (nm),Reflectance (%)
448,30.93
452,30.92
456,30.9
460,30.84
464,30.89
468,30.97
472,31.15
476,31.28
480,31.4
484,31.5
488,31.56
492,31.57
496,31.56
500,31.55
504,31.63
508,31.65
512,31.69
516,31.69
520,31.69
524,31.67
528,31.62
532,31.59
536,31.51
540,31.49
544,31.44
548,31.33
552,31.22
556,31.1
560,31.01
564,30.95
568,30.86
572,30.73
576,30.61
580,30.5
584,30.36
588,30.21
592,30.1
596,30.02
600,29.94
604,29.85
608,29.73
612,29.63
616,29.5
620,29.33
624,29.2
628,29.1
632,28.99
636,28.88
640,28.77
644,28.66
648,28.51
652,28.36
656,28.23
660,28.09
664,27.99
668,27.89
672,27.8
676,27.71
680,27.62
684,27.54
688,27.46
692,27.37
696,27.28
700,27.2
704,27.12
708,27.04
712,26.96
716,26.93
720,26.91
724,26.91
728,26.88
732,26.84
736,26.77
740,26.73
744,26.7
748,26.68
752,26.71
756,26.74
760,26.76
764,26.76
768,26.73
772,26.68
776,26.66
780,26.64
784,26.6
788,26.53
792,26.48
796,26.45
800,26.43
804,26.41
808,26.33
812,26.25
816,26.25
820,26.19
824,26.08
828,25.97
832,25.9
836,25.8
840,25.69
844,25.59
848,25.52
852,25.4
856,25.26
860,25.12
864,24.99
868,24.88
872,24.8
876,24.73
880,24.68
884,24.6
888,24.52
892,24.44
896,24.37
900,24.28
904,24.2
908,24.17
912,24.13
916,24.09
920,24.08
924,24.02
928,23.96
932,23.93
936,23.89
940,23.87
944,23.86
948,23.83
952,23.81
956,23.82
960,23.78
964,23.74
968,23.71
972,23.67
976,23.64
980,23.6
984,23.58
988,23.6
992,23.58
996,23.5
1000,23.45
1004,23.43
1008,23.38
1012,23.34
1016,23.29
1020,23.24
1024,23.18
1028,23.1
1032,23.03
1036,22.98
1040,22.95
1044,22.92
1048,22.87
1052,22.87
1056,22.81
1060,22.75
1064,22.68
1068,22.62
1072,22.57
1076,22.48
1080,22.45
1084,22.43
1088,22.39
1092,22.34
1096,22.3
1100,22.23
1104,22.19
1108,22.14
1112,22.14
1116,22.1
1120,22.03
1124,22.01
1128,22
1132,21.97
1136,21.91
1140,21.88
1144,21.84
1148,21.79
1152,21.72
1156,21.71
1160,21.68
1164,21.68
1168,21.68
1172,21.65
1176,21.64
1180,21.65
1184,21.62
1188,21.57
1192,21.54
1196,21.5
1200,21.46
1204,21.47
1208,21.46
1212,21.48
1216,21.51
1220,21.49
1224,21.49
1228,21.49
1232,21.48
1236,21.48
1240,21.52
1244,21.55
1248,21.51
1252,21.48
1256,21.48
1260,21.45
1264,21.37
1268,21.32
1272,21.27
1276,21.19
1280,21.18
1284,21.15
1288,21.13
1292,21.14
1296,21.16
1300,21.19
1304,21.25
1308,21.24
1312,21.2
1316,21.18
1320,21.12
1324,21.12
1328,21.1
1332,21.07
1336,21.05
1340,21.05
1344,21.06
1348,21.05
1352,21.07
1356,21.02
1360,21
1364,20.98
1368,20.95
1372,20.92
1376,20.87
1380,20.85
1384,20.82
1388,20.77
1392,20.69
1396,20.63
1400,20.56
1404,20.48
1408,20.45
1412,20.48
1416,20.47
1420,20.47
1424,20.48
1428,20.48
1432,20.5
1436,20.47
1440,20.46
1444,20.45
1448,20.41
1452,20.41
1456,20.36
1460,20.32
1464,20.32
1468,20.34
1472,20.35
1476,20.35
1480,20.34
1484,20.33
1488,20.28
1492,20.28
1496,20.3
1500,20.28
1504,20.31
1508,20.31
1512,20.32
1516,20.33
1520,20.29
1524,20.27
1528,20.2
1532,20.16
1536,20.17
1540,20.18
1544,20.17
1548,20.14
1552,20.15
1556,20.13
1560,20.18
1564,20.19
1568,20.17
1572,20.17
1576,20.16
1580,20.15
1584,20.2
1588,20.24
1592,20.26
1596,20.27
1600,20.27
1604,20.26
1608,20.27
1612,20.23
1616,20.19
1620,20.21
1624,20.22
1628,20.21
1632,20.23
1636,20.22
1640,20.24
1644,20.23
1648,20.22
1652,20.25
1656,20.25
1660,20.29
1664,20.31
1668,20.31
1672,20.33
1676,20.3
1680,20.29
1684,20.31
1688,20.28
1692,20.24
1696,20.19
1700,20.13
1704,20.06
1708,20.02
1712,20.02
1716,20.06
1720,20.08
1724,20.06
1728,20.04
1732,20.01
1736,19.96
1740,19.93
1744,19.88
1748,19.85
1752,19.83
1756,19.78
1760,19.73
1764,19.7
1768,19.71
1772,19.71
1776,19.67
1780,19.63
1784,19.58
1788,19.52
1792,19.51
1796,19.51
1800,19.51
1804,19.51
1808,19.52
1812,19.48
1816,19.43
1820,19.37
1824,19.35
1828,19.29
1832,19.28
1836,19.26
1840,19.22
1844,19.21
1848,19.17
1852,19.12
1856,19.14
1860,19.12
1864,19.12
1868,19.1
1872,19.03
1876,18.97
1880,18.92
1884,18.91
1888,18.88
1892,18.86
1896,18.84
1900,18.83
1904,18.81
1908,18.8
1912,18.73
1916,18.66
1920,18.65
1924,18.64
1928,18.61
1932,18.6
1936,18.6
1940,18.57
1944,18.49
1948,18.46
1952,18.42
1956,18.4
1960,18.39
1964,18.41
1968,18.39
1972,18.41
1976,18.4
1980,18.35
1984,18.32
1988,18.31
1992,18.31
1996,18.31
2000,18.31
2004,18.31
2008,18.3
2012,18.34
2016,18.33
2020,18.29
2024,18.27
2028,18.24
2032,18.2
2036,18.16
2040,18.12
2044,18.1
2048,18.08
2052,18.04
2056,18.01
2060,18.02
2064,18.02
2068,18.01
2072,17.98
2076,17.97
2080,17.95
2084,17.92
2088,17.9
2092,17.91
2096,17.94
2100,17.97
2104,18
2108,17.97
2112,17.92
2116,17.86
2120,17.85
2124,17.83
2128,17.75
2132,17.71
2136,17.66
2140,17.62
2144,17.6
2148,17.55
2152,17.52
2156,17.51
2160,17.45
2164,17.45
2168,17.45
2172,17.37
2176,17.4
2180,17.41
2184,17.38
2188,17.36
2192,17.36
2196,17.3
2200,17.29
2204,17.23
2208,17.18
2212,17.13
2216,17.14
2220,17.11
2224,17.07
2228,17.05
2232,17.01
2236,16.86
2240,16.7
2244,16.56
2248,16.47
2252,16.45
2256,16.43
2260,16.45
2264,16.43
2268,16.42
2272,16.45
2276,16.48
2280,16.46
2284,16.46
2288,16.39
2292,16.32
2296,16.29
2300,16.29
2304,16.28
2308,16.22
2312,16.17
2316,16.14
2320,16.15
2324,16.1
2328,16.07
2332,15.98
2336,15.95
2340,15.91
2344,15.91
2348,15.88
2352,15.91
2356,16
2360,16.05
2364,16.07
2368,16.07
2372,16.09
2376,16.12
2380,16.16
2384,16.18
2388,16.21
2392,16.2
2396,16.16
2400,16.11
2404,16.09
2408,16.05
2412,16.01
2416,15.99
2420,15.97
2424,15.96
2428,15.94
2432,15.89
2436,15.85
2440,15.86
2444,15.9
2448,15.88
2452,15.88
2456,15.94
2460,15.93
2464,15.95
2468,16
2472,16.04
2476,16.03
2480,15.99
2484,15.88
2488,15.85
2492,15.85
2496,15.87
2500,15.9
