Wavelength (nm),Reflectance (%)
448,61.21
452,61.66
456,62.13
460,62.54
464,63.05
468,63.74
472,64.35
476,65.02
480,65.54
484,66.02
488,66.54
492,67.14
496,67.74
500,68.33
504,69.07
508,69.77
512,70.39
516,71.12
520,71.85
524,72.55
528,73.19
532,73.88
536,74.7
540,75.42
544,76.11
548,76.87
552,77.59
556,78.2
560,78.8
564,79.44
568,80.11
572,80.64
576,81.11
580,81.65
584,82.21
588,82.75
592,83.42
596,83.78
600,84.16
604,84.55
608,85.05
612,85.32
616,85.57
620,85.83
624,86.09
628,86.3
632,86.57
636,86.89
640,87.13
644,87.43
648,87.72
652,87.97
656,88.21
660,88.3
664,88.41
668,88.67
672,88.95
676,89.12
680,89.23
684,89.38
688,89.55
692,89.72
696,89.94
700,90.25
704,90.53
708,90.84
712,91.14
716,91.23
720,91.38
724,91.51
728,91.66
732,91.92
736,92.2
740,92.31
744,92.37
748,92.41
752,92.56
756,92.84
760,93.08
764,93.17
768,93.23
772,93.28
776,93.34
780,93.56
784,93.8
788,94.01
792,94.08
796,94.11
800,94.32
804,94.54
808,94.84
812,95.08
816,95.03
820,94.86
824,94.84
828,94.81
832,94.77
836,94.68
840,94.72
844,94.87
848,95.01
852,95.01
856,94.81
860,94.81
864,94.9
868,94.9
872,94.79
876,94.67
880,94.73
884,94.85
888,94.87
892,94.85
896,94.93
900,95.06
904,95.06
908,94.89
912,94.7
916,94.63
920,94.62
924,94.59
928,94.54
932,94.47
936,94.28
940,94.02
944,93.66
948,93.14
952,92.55
956,92.22
960,91.99
964,91.56
968,91.44
972,92.64
976,94.33
980,95.5
984,95.96
988,96.28
992,96.53
996,96.73
1000,96.93
1004,97.14
1008,97.32
1012,97.47
1016,97.6
1020,97.73
1024,97.81
1028,97.84
1032,97.94
1036,98.09
1040,98.22
1044,98.27
1048,98.28
1052,98.39
1056,98.61
1060,98.82
1064,98.98
1068,99.17
1072,99.37
1076,99.5
1080,99.51
1084,99.53
1088,99.62
1092,99.71
1096,99.77
1100,99.83
1104,99.9
1108,100
1112,100
1116,99.92
1120,99.85
1124,99.9
1128,99.92
1132,99.87
1136,99.82
1140,99.75
1144,99.62
1148,99.42
1152,99.24
1156,99.11
1160,99.12
1164,99.17
1168,99.21
1172,99.21
1176,99.27
1180,99.36
1184,99.39
1188,99.32
1192,99.21
1196,99.1
1200,98.94
1204,98.75
1208,98.56
1212,98.4
1216,98.18
1220,97.88
1224,97.36
1228,96.47
1232,95.32
1236,94.26
1240,93.65
1244,93.62
1248,94.05
1252,94.56
1256,94.95
1260,95.24
1264,95.5
1268,95.6
1272,95.44
1276,95.07
1280,94.48
1284,93.48
1288,91.89
1292,90.11
1296,88.56
1300,87.25
1304,85.82
1308,84.37
1312,83.38
1316,82.81
1320,82.17
1324,81.13
1328,80.05
1332,79.2
1336,78.62
1340,78.16
1344,77.59
1348,76.1
1352,72.88
1356,68.86
1360,65.92
1364,65.01
1368,64.93
1372,64.28
1376,61.87
1380,57.57
1384,52.07
1388,45.92
1392,39.52
