Wavelength (nm),Reflectance (%)
448,54
452,54.21
456,54.55
460,54.93
464,55.32
468,55.56
472,55.76
476,56.01
480,56.32
484,56.71
488,57.05
492,57.44
496,57.75
500,57.91
504,58.1
508,58.32
512,58.5
516,58.57
520,58.62
524,58.68
528,58.74
532,58.67
536,58.69
540,58.61
544,58.49
548,58.47
552,58.48
556,58.38
560,58.28
564,58.23
568,58.12
572,58
576,57.94
580,57.78
584,57.53
588,57.45
592,57.3
596,57.15
600,56.96
604,56.85
608,56.72
612,56.59
616,56.46
620,56.38
624,56.2
628,55.95
632,55.81
636,55.76
640,55.66
644,55.51
648,55.46
652,55.34
656,55.2
660,55.07
664,55.06
668,54.93
672,54.81
676,54.79
680,54.77
684,54.58
688,54.52
692,54.31
696,54.25
700,54.23
704,54.14
708,54.12
712,54.13
716,54.03
720,53.9
724,53.87
728,53.87
732,53.81
736,53.77
740,53.83
744,53.73
748,53.66
752,53.65
756,53.63
760,53.54
764,53.65
768,53.64
772,53.55
776,53.43
780,53.46
784,53.44
788,53.36
792,53.22
796,53.17
800,52.9
804,52.83
808,52.77
812,52.63
816,52.4
820,52.2
824,52.2
828,52.04
832,51.85
836,51.62
840,51.42
844,51.2
848,51.03
852,50.86
856,50.68
860,50.51
864,50.35
868,50.25
872,50.16
876,50.08
880,49.96
884,49.83
888,49.75
892,49.68
896,49.65
900,49.64
904,49.59
908,49.56
912,49.55
916,49.54
920,49.53
924,49.52
928,49.49
932,49.47
936,49.45
940,49.35
944,49.07
948,48.76
952,48.74
956,48.98
960,49.16
964,49.15
968,49.12
972,49.1
976,49.04
980,48.99
984,48.93
988,48.88
992,48.82
996,48.74
1000,48.66
1004,48.63
1008,48.62
1012,48.59
1016,48.58
1020,48.53
1024,48.47
1028,48.39
1032,48.36
1036,48.32
1040,48.3
1044,48.27
1048,48.25
1052,48.26
1056,48.21
1060,48.17
1064,48.12
1068,48.09
1072,48.11
1076,48.14
1080,48.16
1084,48.22
1088,48.26
1092,48.27
1096,48.3
1100,48.31
1104,48.33
1108,48.3
1112,48.33
1116,48.38
1120,48.45
1124,48.5
1128,48.54
1132,48.58
1136,48.7
1140,48.8
1144,48.83
1148,48.82
1152,48.84
1156,48.88
1160,48.95
1164,49.02
1168,49.06
1172,49.15
1176,49.23
1180,49.26
1184,49.3
1188,49.31
1192,49.39
1196,49.51
1200,49.58
1204,49.67
1208,49.73
1212,49.8
1216,49.85
1220,49.9
1224,49.93
1228,49.97
1232,50.02
1236,50.07
1240,50.09
1244,50.12
1248,50.14
1252,50.21
1256,50.31
1260,50.33
1264,50.32
1268,50.24
1272,50.11
1276,50.05
1280,50.22
1284,50.47
1288,50.63
1292,50.61
1296,50.6
1300,50.68
1304,50.79
1308,50.84
