Wavelength (nm),Reflectance (%)
448,85.56
452,86.13
456,86.78
460,87.36
464,87.8
468,88.04
472,88.42
476,88.72
480,88.71
484,88.63
488,88.78
492,89.18
496,89.38
500,89.44
504,89.56
508,89.65
512,89.87
516,90.18
520,90.46
524,90.62
528,90.75
532,90.99
536,91.53
540,91.85
544,91.98
548,92.35
552,93.07
556,93.42
560,93.61
564,93.98
568,94.29
572,94.62
576,94.79
580,94.85
584,94.92
588,95.04
592,95.22
596,95
600,95.25
604,95.28
608,94.89
612,94.83
616,94.81
620,94.82
624,94.76
628,94.6
632,94.43
636,94.25
640,94.15
644,94.25
648,94.34
652,94.1
656,93.84
660,93.82
664,93.68
668,93.64
672,93.62
676,93.37
680,93.24
684,93.09
688,92.89
692,92.83
696,93.02
700,93.11
704,92.72
708,92.32
712,92.38
716,92.46
720,92.34
724,92.25
728,92.26
732,92.37
736,92.4
740,92.15
744,91.88
748,91.83
752,91.91
756,91.97
760,92.04
764,92
768,91.73
772,91.6
776,91.71
780,91.63
784,91.41
788,91.15
792,90.9
796,90.87
800,91.03
804,91.04
808,90.74
812,90.58
816,90.58
820,90.5
824,90.47
828,90.51
832,90.65
836,90.43
840,90.29
844,90.21
848,90.22
852,89.82
856,89.66
860,89.54
864,89.28
868,89.28
872,89.47
876,89.07
880,89.05
884,89.09
888,89.21
892,89.07
896,88.88
900,88.77
904,89.04
908,88.95
912,88.72
916,88.79
920,89.03
924,88.63
928,88.83
932,88.72
936,88.36
940,88.52
944,88.59
948,88.19
952,88.24
956,88.27
960,87.93
964,87.87
968,87.63
972,87.64
976,87.64
980,87.61
984,87.8
988,87.48
992,87.38
996,87.35
1000,87.35
1004,87.32
1008,87.24
1012,87.43
1016,87.21
1020,86.97
1024,87.14
1028,86.88
1032,86.75
1036,86.96
1040,86.86
1044,86.56
1048,86.48
1052,86.58
1056,86.49
1060,86.27
1064,86.21
1068,86.31
1072,86.24
1076,86.21
1080,86.36
1084,86.01
1088,85.9
1092,86.06
