1087.878788,989.6969697,984.4444444,974.7474747,1052.323232,1060.20202,1030.909091,1048.282828,1005.252525,1029.090909
1050.10101,879.3939394,914.5454545,864.6464646,988.6868687,966.6666667,863.030303,917.5757576,901.4141414,925.0505051
1049.494949,882.4242424,920.4040404,965.0505051,971.7171717,955.5555556,951.1111111,927.2727273,907.2727273,909.4949495
1035.555556,887.0707071,916.7676768,959.1919192,956.969697,963.8383838,939.7979798,917.3737374,911.3131313,941.8181818
1037.979798,778.1818182,925.8585859,956.7676768,981.4141414,944.2424242,928.4848485,927.4747475,903.6363636,918.7878788
1032.727273,868.4848485,919.7979798,926.0606061,948.4848485,954.7474747,937.979798,921.2121212,860.2020202,918.7878788
952.7272727,789.2929293,926.4646465,959.3939394,977.3737374,955.3535354,936.1616162,925.0505051,916.5656566,933.7373737
1028.080808,891.5151515,930.3030303,933.5353535,965.2525253,956.969697,923.030303,922.6262626,918.1818182,925.2525253
1046.868687,880.4040404,900.6060606,952.9292929,963.8383838,967.0707071,932.3232323,929.6969697,911.1111111,923.2323232
1053.131313,882.4242424,917.1717172,941.6161616,968.6868687,967.8787879,942.6262626,919.1919192,917.979798,931.5151515
1043.030303,870.9090909,912.5252525,975.959596,969.8989899,971.9191919,928.0808081,934.9494949,909.2929293,933.7373737
1032.525253,875.7575758,921.8181818,951.3131313,962.2222222,953.3333333,944.040404,909.2929293,895.7575758,924.4444444
948.2828283,867.0707071,934.3434343,952.9292929,968.6868687,960.4040404,952.5252525,917.5757576,915.7575758,927.6767677
1033.535354,878.5858586,922.4242424,961.8181818,963.4343434,955.1515152,949.6969697,915.3535354,907.4747475,923.4343434
1032.323232,871.5151515,908.2828283,928.2828283,962.8282828,957.5757576,925.8585859,904.040404,909.0909091,927.6767677
950.7070707,858.989899,929.0909091,940.2020202,954.9494949,952.9292929,931.5151515,932.1212121,909.6969697,917.7777778
1035.353535,862.8282828,913.7373737,955.1515152,979.1919192,973.9393939,943.6363636,939.3939394,920.6060606,924.040404
1040.20202,876.1616162,911.7171717,949.0909091,949.8989899,945.0505051,933.3333333,912.1212121,927.2727273,931.5151515
1040.20202,873.9393939,943.030303,959.3939394,977.3737374,973.9393939,938.5858586,915.3535354,920.4040404,925.4545455
1043.232323,872.3232323,936.1616162,969.4949495,967.0707071,935.1515152,936.969697,915.959596,899.3939394,923.8383838
1049.89899,842.2222222,938.5858586,945.0505051,972.1212121,962.4242424,938.989899,944.2424242,916.1616162,937.5757576
1046.262626,878.7878788,887.4747475,951.7171717,967.2727273,966.2626263,944.4444444,921.4141414,912.1212121,934.1414141
1021.414141,872.1212121,916.7676768,938.1818182,966.8686869,955.959596,942.8282828,928.0808081,911.3131313,919.5959596
1027.070707,882.4242424,923.4343434,959.3939394,954.5454545,969.6969697,955.959596,937.3737374,884.6464646,931.3131313
1027.474747,876.1616162,915.1515152,948.8888889,966.2626263,959.7979798,946.6666667,935.3535354,907.6767677,930.7070707
1041.616162,879.5959596,926.4646465,949.4949495,962.2222222,954.1414141,939.5959596,925.2525253,916.7676768,927.2727273
1037.575758,876.1616162,927.6767677,945.0505051,973.7373737,970.5050505,954.3434343,919.5959596,922.020202,925.2525253
1038.383838,878.7878788,914.1414141,941.4141414,964.4444444,964.040404,944.8484848,929.4949495,907.2727273,922.2222222
1036.363636,807.4747475,918.1818182,940,957.7777778,943.2323232,951.5151515,945.0505051,916.7676768,933.7373737
1028.686869,883.8383838,914.7474747,958.989899,966.0606061,977.1717172,930.7070707,931.7171717,916.3636364,920.8080808
1022.626263,883.6363636,897.5757576,931.9191919,952.7272727,972.9292929,951.1111111,921.8181818,920.8080808,923.4343434
