255,220,226,233,239,241,234,231,225,229
256,217,226,234,238,238,230,230,228,230
257,219,226,235,234,241,230,227,224,230
254,215,232,240,242,237,227,225,226,230
259,214,227,233,238,237,237,232,224,230
257,218,229,233,241,238,234,228,227,227
258,221,229,239,239,238,235,232,223,231
256,216,228,236,238,238,234,230,227,229
254,215,224,235,244,235,230,225,223,227
251,215,226,234,241,237,231,232,222,228
257,215,226,234,241,238,234,229,226,228
255,215,225,237,240,233,232,228,227,227
254,217,228,232,241,236,235,227,225,230
252,215,225,232,238,238,232,231,226,228
256,218,230,236,240,237,230,226,226,225
244,221,224,236,237,237,234,222,224,230
253,214,224,236,239,239,234,226,227,230
255,220,227,238,237,235,231,231,225,227
256,214,229,231,234,238,233,229,224,233
256,215,229,235,241,235,234,230,225,225
247,211,228,236,241,236,232,228,226,229
254,213,227,234,235,238,224,227,225,231
258,215,229,236,239,235,232,224,221,231
246,217,224,235,238,238,231,226,228,231
254,218,226,235,236,234,231,224,227,227
252,215,229,230,237,232,227,226,224,230
253,214,226,234,234,237,232,223,223,227
257,214,224,232,237,234,229,221,228,228
253,212,230,231,235,240,223,223,225,230
254,215,225,233,237,234,233,229,222,227
252,211,226,232,238,238,229,225,226,224
255,216,226,233,236,234,236,226,227,231
251,214,227,233,234,235,232,225,224,228
251,215,227,233,242,235,228,227,223,229
249,217,224,231,242,239,232,226,228,226
254,215,224,233,237,234,231,225,227,230
256,216,227,235,238,238,234,229,224,231
255,215,226,236,239,237,233,223,223,225
259,214,224,234,240,235,233,227,227,229
252,217,229,231,237,238,233,227,225,230
257,216,230,233,235,234,232,230,222,230
249,217,225,231,238,237,229,229,224,228
251,213,229,233,235,233,229,226,223,225
252,213,223,235,237,234,232,225,223,229
252,211,224,231,238,234,227,222,222,225
251,218,226,236,236,239,231,229,223,222
252,214,230,229,236,235,229,230,227,227
251,215,223,231,242,239,233,230,226,226
252,216,226,235,236,234,231,228,219,224
249,213,227,234,237,235,230,228,225,226
254,214,229,227,236,231,232,224,229,226
251,215,225,234,241,240,228,223,221,226
256,217,226,231,236,231,231,223,225,230
248,215,222,232,230,236,232,223,225,226
248,216,225,231,238,234,230,224,225,231
254,211,220,234,238,239,229,224,225,227
252,213,223,229,235,236,231,226,226,224
255,213,224,234,237,232,231,231,222,224
254,215,226,232,236,235,232,226,219,229
249,213,229,233,239,237,229,225,224,228
256,217,226,230,238,233,233,221,223,227
254,211,226,231,235,229,230,225,220,229
253,213,228,234,239,233,231,225,224,229
252,216,224,232,238,229,231,220,224,227
250,218,228,234,239,229,232,222,220,229
252,213,224,231,235,235,232,227,220,223
249,211,226,232,235,238,230,229,224,224
253,215,224,229,236,228,233,224,221,223
252,213,223,234,234,233,228,227,222,226
252,212,221,231,236,234,231,229,221,227
256,212,222,229,241,232,229,223,227,227
247,214,224,237,236,235,232,228,223,224
255,213,224,232,238,234,232,227,222,223
252,214,222,229,235,228,229,228,224,225
251,212,221,235,238,236,230,224,223,221
246,212,224,231,233,228,227,228,224,226
249,216,221,231,231,234,227,220,225,226
249,212,222,233,230,234,230,221,219,223
250,215,226,236,238,235,229,226,224,224
251,213,218,228,237,237,232,226,223,222
252,211,224,227,235,234,230,225,219,225
254,215,224,232,238,232,227,225,223,222
250,215,227,233,235,234,228,220,220,224
251,207,223,231,237,236,229,223,223,222
248,209,221,233,238,237,230,226,216,227
251,210,220,227,232,230,231,226,219,225
248,214,225,229,233,232,229,224,221,220
251,213,223,229,237,230,225,224,218,232
250,213,223,237,235,232,232,221,219,221
252,211,224,232,234,232,227,222,224,225
249,211,229,231,234,234,226,222,224,222
250,209,223,231,235,233,229,225,225,222
250,211,221,229,233,232,227,225,227,224
254,208,221,230,237,235,227,220,221,223
252,215,219,232,233,229,226,226,226,221
248,215,220,230,232,232,226,223,219,225
250,206,225,229,235,234,232,224,223,225
249,210,220,233,235,232,228,222,218,225
248,211,221,233,235,229,229,218,222,224
249,213,217,228,230,235,229,227,220,220
250,214,224,229,235,232,232,223,220,225
253,207,220,231,233,229,231,224,219,224
254,211,223,230,238,229,232,222,219,225
254,212,222,235,238,233,226,226,221,227
248,212,222,226,236,229,228,226,219,224
247,211,226,232,234,232,225,221,220,223
249,212,219,230,235,232,230,219,219,220
249,213,224,233,233,229,225,224,219,227
250,208,222,227,235,232,225,219,221,224
248,213,225,225,236,225,232,224,220,227
255,209,226,228,233,230,225,216,219,220
248,210,223,225,236,232,227,223,218,226
248,213,221,230,234,229,224,223,224,220
248,213,222,231,236,234,231,220,221,225
246,212,224,232,234,234,228,219,221,223
242,210,221,226,233,230,224,222,219,221
251,211,219,226,228,231,226,218,225,220
249,214,220,231,231,231,231,220,224,224
241,209,220,229,230,226,228,220,221,226
247,208,222,227,234,229,230,221,222,220
247,210,221,228,230,232,225,219,218,224
250,209,225,227,235,234,225,222,222,222
249,209,219,230,233,232,225,220,223,224
279,232,241,250,258,253,250,243,238,244
